Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Date,Arrival_Date,Transportation_Cost
SL000271,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-07,25580.93
SL000272,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-07,25581.12
SL000273,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-05,25599.94
SL000274,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-05,25598.78
SL000275,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38209.92
SL000276,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38185.92
SL000277,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-06,18482.88
SL000278,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38262.72
SL000279,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38180.74
SL000280,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38185.34
SL000281,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38238.72
SL000282,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38280.96
SL000283,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18408.96
SL000284,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-07,25588.8
SL000285,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38170.18
SL000286,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38180.35
SL000287,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-07,18503.81
SL000288,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18412.99
SL000289,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25582.27
SL000290,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38238.72
SL000291,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-05,25609.92
SL000292,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-05,25677.12
SL000293,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-05,18427.58
SL000294,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-06,18426.05
SL000295,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38185.34
SL000296,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38192.83
SL000297,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-07,38187.65
SL000298,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38195.71
SL000299,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38172.67
SL000300,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38185.34
SL000301,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-05,25672.9
SL000302,Final-Mile,Courier,HUB-BOM,ST026,2022-01-04,2022-01-05,991.04
SL000303,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38213.76
SL000304,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38189.18
SL000305,Final-Mile,Courier,HUB-BOM,ST037,2022-01-04,2022-01-05,1522.12
SL000306,Final-Mile,Courier,HUB-BLR,ST048,2022-01-04,2022-01-05,933.6
SL000307,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38287.68
SL000308,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-05,25612.61
SL000309,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18394.18
SL000310,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-05,25600.7
SL000311,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-05,18380.74
SL000312,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-05,18614.02
SL000313,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-05,25597.44
SL000314,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38212.22
SL000315,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-07,38176.9
SL000316,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38179.39
SL000317,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38192.83
SL000318,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38221.63
SL000319,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25600.7
SL000320,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25594.56
SL000321,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-06,38183.81
SL000322,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-06,38247.36
SL000323,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-05,18412.42
SL000324,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25592.26
SL000325,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38256.77
SL000326,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-06,38194.18
SL000327,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25623.36
SL000328,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25617.6
SL000329,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25600.32
SL000330,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-07,38170.75
SL000331,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-04,2022-01-07,25644.67
SL000332,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-06,38183.04
SL000333,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38244.1
SL000334,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-07,38210.4
SL000335,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-06,25585.92
SL000336,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-05,38275.2
SL000337,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-04,2022-01-06,38324.16
SL000338,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-07,18430.66
SL000339,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-04,2022-01-05,38256.77
SL000340,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-04,2022-01-06,18426.05
SL000341,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18396.0
SL000342,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18432.96
SL000343,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-05,18472.13
SL000344,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-04,2022-01-06,18443.71
SL000345,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-05,25594.56
SL000346,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-07,25609.15
SL000347,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-04,2022-01-06,25603.01
SL000348,Final-Mile,Courier,HUB-BOM,ST023,2022-01-04,2022-01-05,1253.2
SL000349,Final-Mile,Courier,HUB-BOM,ST025,2022-01-04,2022-01-05,926.8
SL000350,Final-Mile,Courier,HUB-BOM,ST043,2022-01-04,2022-01-05,1619.08
SL000351,Final-Mile,Courier,HUB-BOM,ST028,2022-01-04,2022-01-05,1178.48
SL000352,Final-Mile,Courier,HUB-BOM,ST032,2022-01-04,2022-01-05,909.76
SL000353,Final-Mile,Courier,HUB-BOM,ST025,2022-01-04,2022-01-05,1055.68
SL000354,Final-Mile,Courier,HUB-BOM,ST024,2022-01-04,2022-01-05,1437.0
SL000355,Final-Mile,Courier,HUB-DEL,ST002,2022-01-04,2022-01-05,1097.36
SL000356,Final-Mile,Courier,HUB-DEL,ST003,2022-01-04,2022-01-05,1115.88
SL000357,Final-Mile,Courier,HUB-DEL,ST015,2022-01-04,2022-01-05,1198.64
SL000358,Final-Mile,Courier,HUB-DEL,ST018,2022-01-04,2022-01-05,1219.76
SL000359,Final-Mile,Courier,HUB-DEL,ST019,2022-01-04,2022-01-05,1734.08
SL000360,Final-Mile,Courier,HUB-DEL,ST016,2022-01-04,2022-01-05,1430.88
SL000361,Final-Mile,Courier,HUB-DEL,ST007,2022-01-04,2022-01-05,1021.16
SL000362,Final-Mile,Courier,HUB-BLR,ST054,2022-01-04,2022-01-05,1990.48
SL000363,Final-Mile,Courier,HUB-BLR,ST055,2022-01-04,2022-01-05,1972.08
SL000364,Final-Mile,Courier,HUB-BLR,ST052,2022-01-04,2022-01-05,829.36
SL000365,Final-Mile,Courier,HUB-BLR,ST045,2022-01-04,2022-01-05,2001.08
SL000366,Final-Mile,Courier,HUB-BLR,ST047,2022-01-04,2022-01-05,1459.48
SL000367,Final-Mile,Courier,HUB-BLR,ST047,2022-01-04,2022-01-05,1322.2
SL000368,Final-Mile,Courier,HUB-BLR,ST058,2022-01-04,2022-01-05,1899.36
SL000369,Final-Mile,Courier,HUB-BLR,ST054,2022-01-04,2022-01-05,2042.8
SL000370,Final-Mile,Courier,HUB-BLR,ST045,2022-01-04,2022-01-05,1569.96
SL000371,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-06,38206.08
SL000372,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-06,25631.23
SL000373,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18761.28
SL000374,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18585.98
SL000375,Final-Mile,Courier,HUB-BOM,ST039,2022-01-05,2022-01-06,1946.76
SL000376,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-06,25599.17
SL000377,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-06,18500.16
SL000378,Final-Mile,Courier,HUB-DEL,ST022,2022-01-05,2022-01-06,2104.28
SL000379,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-06,25642.37
SL000380,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-06,38234.88
SL000381,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-07,25642.94
SL000382,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-07,25614.91
SL000383,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-08,25595.71
SL000384,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-08,25615.87
SL000385,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-06,25653.7
SL000386,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-08,25659.07
SL000387,Final-Mile,Courier,HUB-BLR,ST047,2022-01-05,2022-01-06,1072.68
SL000388,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-06,18384.96
SL000389,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-07,25578.05
SL000390,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-07,18390.72
SL000391,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-08,25587.65
SL000392,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18464.83
SL000393,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-07,25615.3
SL000394,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-08,18375.36
SL000395,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-07,18375.55
SL000396,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-05,2022-01-06,38193.41
SL000397,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-07,18450.62
SL000398,Final-Mile,Courier,HUB-BOM,ST032,2022-01-05,2022-01-06,1041.6
SL000399,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-08,25610.11
SL000400,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-07,25600.7
SL000401,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-08,25582.46
SL000402,Final-Mile,Courier,HUB-BLR,ST054,2022-01-05,2022-01-06,2119.68
SL000403,Final-Mile,Courier,HUB-BOM,ST033,2022-01-05,2022-01-06,822.0
SL000404,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18477.5
SL000405,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18732.48
SL000406,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-06,18438.34
SL000407,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-07,18436.03
SL000408,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18435.26
SL000409,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18400.7
SL000410,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-07,18484.8
SL000411,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-08,18688.32
SL000412,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-07,18458.3
SL000413,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-06,18463.68
SL000414,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-05,2022-01-08,25600.7
SL000415,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-05,2022-01-06,18449.86
SL000416,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-08,18399.17
SL000417,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-08,38517.5
SL000418,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-06,25745.86
SL000419,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-06,38447.04
SL000420,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-08,25584.96
SL000421,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-07,18405.7
SL000422,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-05,2022-01-08,18384.77
SL000423,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-06,38271.55
SL000424,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-05,2022-01-08,38440.32
SL000425,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-07,25612.32
SL000426,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-07,25681.92
SL000427,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-06,25644.1
SL000428,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-05,2022-01-07,25598.02
SL000429,Final-Mile,Courier,HUB-BOM,ST025,2022-01-05,2022-01-06,1118.2
SL000430,Final-Mile,Courier,HUB-BOM,ST036,2022-01-05,2022-01-06,2001.64
SL000431,Final-Mile,Courier,HUB-BOM,ST031,2022-01-05,2022-01-06,1478.84
SL000432,Final-Mile,Courier,HUB-BOM,ST038,2022-01-05,2022-01-06,2237.36
SL000433,Final-Mile,Courier,HUB-BOM,ST031,2022-01-05,2022-01-06,1028.8
SL000434,Final-Mile,Courier,HUB-BOM,ST023,2022-01-05,2022-01-06,890.0
SL000435,Final-Mile,Courier,HUB-BOM,ST039,2022-01-05,2022-01-06,2005.44
SL000436,Final-Mile,Courier,HUB-BOM,ST036,2022-01-05,2022-01-06,1525.36
SL000437,Final-Mile,Courier,HUB-BOM,ST039,2022-01-05,2022-01-06,1394.84
SL000438,Final-Mile,Courier,HUB-BOM,ST042,2022-01-05,2022-01-06,1805.16
SL000439,Final-Mile,Courier,HUB-BOM,ST039,2022-01-05,2022-01-06,1672.88
SL000440,Final-Mile,Courier,HUB-BOM,ST044,2022-01-05,2022-01-06,2253.32
SL000441,Final-Mile,Courier,HUB-BOM,ST035,2022-01-05,2022-01-06,2020.44
SL000442,Final-Mile,Courier,HUB-DEL,ST003,2022-01-05,2022-01-06,876.32
SL000443,Final-Mile,Courier,HUB-DEL,ST017,2022-01-05,2022-01-06,1190.08
SL000444,Final-Mile,Courier,HUB-DEL,ST017,2022-01-05,2022-01-06,1266.8
SL000445,Final-Mile,Courier,HUB-DEL,ST001,2022-01-05,2022-01-06,1136.2
SL000446,Final-Mile,Courier,HUB-DEL,ST022,2022-01-05,2022-01-06,2288.36
SL000447,Final-Mile,Courier,HUB-DEL,ST001,2022-01-05,2022-01-06,1044.88
SL000448,Final-Mile,Courier,HUB-DEL,ST011,2022-01-05,2022-01-06,760.12
SL000449,Final-Mile,Courier,HUB-DEL,ST012,2022-01-05,2022-01-06,931.16
SL000450,Final-Mile,Courier,HUB-DEL,ST022,2022-01-05,2022-01-06,1800.56
SL000451,Final-Mile,Courier,HUB-DEL,ST003,2022-01-05,2022-01-06,1335.76
SL000452,Final-Mile,Courier,HUB-DEL,ST002,2022-01-05,2022-01-06,898.16
SL000453,Final-Mile,Courier,HUB-DEL,ST003,2022-01-05,2022-01-06,1235.16
SL000454,Final-Mile,Courier,HUB-DEL,ST013,2022-01-05,2022-01-06,1649.68
SL000455,Final-Mile,Courier,HUB-DEL,ST013,2022-01-05,2022-01-06,2067.12
SL000456,Final-Mile,Courier,HUB-BLR,ST051,2022-01-05,2022-01-06,1265.32
SL000457,Final-Mile,Courier,HUB-BLR,ST054,2022-01-05,2022-01-06,1945.44
SL000458,Final-Mile,Courier,HUB-BLR,ST054,2022-01-05,2022-01-06,1800.04
SL000459,Final-Mile,Courier,HUB-BLR,ST046,2022-01-05,2022-01-06,1459.24
SL000460,Final-Mile,Courier,HUB-BLR,ST051,2022-01-05,2022-01-06,1077.56
SL000461,Final-Mile,Courier,HUB-BLR,ST058,2022-01-05,2022-01-06,1749.4
SL000462,Final-Mile,Courier,HUB-BLR,ST045,2022-01-05,2022-01-06,725.28
SL000463,Final-Mile,Courier,HUB-BLR,ST054,2022-01-05,2022-01-06,2116.08
SL000464,Final-Mile,Courier,HUB-BLR,ST054,2022-01-05,2022-01-06,1402.96
SL000465,Final-Mile,Courier,HUB-BLR,ST052,2022-01-05,2022-01-06,1356.8
SL000466,Final-Mile,Courier,HUB-BLR,ST053,2022-01-05,2022-01-06,1137.64
SL000467,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-06,2022-01-07,38229.89
SL000468,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-06,2022-01-07,18425.66
SL000469,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-06,2022-01-07,38180.35
SL000470,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-08,25587.84
SL000471,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-07,25668.48
SL000472,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18768.0
SL000473,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25611.84
SL000474,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-08,18619.2
SL000475,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18425.28
SL000476,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18427.2
SL000477,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-09,18628.8
SL000478,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-07,25568.64
SL000479,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18673.92
SL000480,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18512.06
SL000481,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25569.7
SL000482,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18402.05
SL000483,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-07,25587.65
SL000484,Final-Mile,Courier,HUB-DEL,ST009,2022-01-06,2022-01-07,1129.88
SL000485,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-08,38256.0
SL000486,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-07,25609.15
SL000487,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-09,25579.58
SL000488,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-07,25633.73
SL000489,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-09,38259.07
SL000490,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18497.09
SL000491,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-07,25594.56
SL000492,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-07,25600.32
SL000493,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-07,25603.2
SL000494,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-07,25642.18
SL000495,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-09,25671.74
SL000496,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-09,38203.78
SL000497,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-07,38201.47
SL000498,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-09,25639.49
SL000499,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-08,25619.33
SL000500,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-09,38231.71
SL000501,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-08,25674.05
SL000502,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-06,2022-01-07,18451.39
SL000503,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-08,18436.61
SL000504,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25587.07
SL000505,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-09,25599.17
SL000506,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25620.48
SL000507,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25623.36
SL000508,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-08,38247.55
SL000509,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-06,2022-01-09,38205.5
SL000510,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-08,25609.54
SL000511,Final-Mile,Courier,HUB-BOM,ST023,2022-01-06,2022-01-07,998.4
SL000512,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18431.42
SL000513,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25591.97
SL000514,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-01-06,2022-01-07,18394.56
SL000515,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25603.01
SL000516,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-09,25587.26
SL000517,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25627.2
SL000518,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-06,2022-01-08,38180.74
SL000519,Final-Mile,Courier,HUB-DEL,ST005,2022-01-06,2022-01-07,808.68
SL000520,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-01-06,2022-01-07,38204.93
SL000521,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-01-06,2022-01-08,18414.91
SL000522,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-01-06,2022-01-08,25667.14
SL000523,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-07,38286.34
SL000524,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-08,38296.32
SL000525,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-01-06,2022-01-07,38224.32
SL000526,Final-Mile,Courier,HUB-DEL,ST003,2022-01-06,2022-01-07,878.96
SL000527,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-09,25594.56
SL000528,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-01-06,2022-01-07,25621.06
SL000529,Final-Mile,Courier,HUB-BOM,ST044,2022-01-06,2022-01-07,1779.68
SL000530,Final-Mile,Courier,HUB-BOM,ST042,2022-01-06,2022-01-07,1449.24
SL000531,Final-Mile,Courier,HUB-BOM,ST040,2022-01-06,2022-01-07,1868.12
SL000532,Final-Mile,Courier,HUB-BOM,ST031,2022-01-06,2022-01-07,1124.16
SL000533,Final-Mile,Courier,HUB-BOM,ST033,2022-01-06,2022-01-07,636.6
SL000534,Final-Mile,Courier,HUB-BOM,ST043,2022-01-06,2022-01-07,1197.08
SL000535,Final-Mile,Courier,HUB-BOM,ST044,2022-01-06,2022-01-07,2017.24
SL000536,Final-Mile,Courier,HUB-BOM,ST029,2022-01-06,2022-01-07,950.08
SL000537,Final-Mile,Courier,HUB-BOM,ST026,2022-01-06,2022-01-07,1121.8
SL000538,Final-Mile,Courier,HUB-BOM,ST025,2022-01-06,2022-01-07,1112.44
SL000539,Final-Mile,Courier,HUB-BOM,ST040,2022-01-06,2022-01-07,1280.8
SL000540,Final-Mile,Courier,HUB-BOM,ST028,2022-01-06,2022-01-07,1021.72
SL000541,Final-Mile,Courier,HUB-DEL,ST005,2022-01-06,2022-01-07,1394.44
SL000542,Final-Mile,Courier,HUB-DEL,ST010,2022-01-06,2022-01-07,908.4
SL000543,Final-Mile,Courier,HUB-DEL,ST001,2022-01-06,2022-01-07,872.24
SL000544,Final-Mile,Courier,HUB-DEL,ST020,2022-01-06,2022-01-07,1210.52
SL000545,Final-Mile,Courier,HUB-DEL,ST004,2022-01-06,2022-01-07,1044.6
SL000546,Final-Mile,Courier,HUB-DEL,ST018,2022-01-06,2022-01-07,1445.12
SL000547,Final-Mile,Courier,HUB-DEL,ST022,2022-01-06,2022-01-07,1847.8
