Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL000809,OL00629,5
SL000809,OL00630,10
SL000809,OL00631,6
SL000810,OL00442,2
SL000810,OL00443,4
SL000810,OL00444,6
SL000811,OL00690,7
SL000811,OL00691,2
SL000812,OL00569,9
SL000812,OL00570,6
SL000812,OL00571,8
SL000812,OL00572,4
SL000812,OL00573,16
SL000813,OL00606,3
SL000813,OL00607,1
SL000814,OL00439,5
SL000814,OL00440,4
SL000814,OL00441,3
SL000815,OL00457,6
SL000815,OL00458,5
SL000816,OL00623,6
SL000816,OL00624,2
SL000817,OL00463,2
SL000817,OL00464,3
SL000817,OL00465,1
SL000817,OL00466,1
SL000817,OL00467,1
SL000818,OL00494,6
SL000818,OL00495,4
SL000818,OL00496,5
SL000818,OL00497,11
SL000819,OL00527,4
SL000819,OL00528,4
SL000819,OL00529,2
SL000819,OL00530,4
SL000819,OL00531,5
SL000820,OL00509,5
SL000820,OL00510,7
SL000820,OL00511,6
SL000820,OL00512,6
SL000821,OL00498,1
SL000822,OL00445,5
SL000822,OL00446,5
SL000823,OL00649,4
SL000823,OL00650,1
SL000823,OL00651,1
SL000824,OL00482,9
SL000824,OL00483,3
SL000824,OL00484,2
SL000824,OL00485,5
SL000824,OL00486,11
SL000825,OL00669,2
SL000825,OL00670,4
SL000825,OL00671,2
SL000825,OL00672,2
SL000825,OL00673,3
SL000826,OL00584,2
SL000826,OL00585,3
SL000826,OL00586,2
SL000827,OL00550,5
SL000827,OL00551,3
SL000827,OL00552,3
SL000828,OL00616,6
SL000829,OL00438,6
SL000830,OL00491,3
SL000830,OL00492,1
SL000830,OL00493,1
SL000831,OL00734,10
SL000831,OL00735,10
SL000831,OL00736,5
SL000832,OL00532,7
SL000832,OL00533,7
SL000832,OL00534,10
SL000833,OL00448,3
SL000833,OL00449,3
SL000833,OL00450,3
SL000833,OL00451,2
SL000833,OL00452,4
SL000834,OL00506,7
SL000834,OL00507,4
SL000834,OL00508,4
SL000835,OL00918,1
SL000836,OL00919,3
SL000837,OL00920,3
SL000838,OL00921,6
SL000839,OL00922,16
SL000840,OL00925,13
SL000841,OL00927,8
SL000842,OL00928,3
SL000843,OL00929,8
SL000844,OL00931,9
SL000845,OL00932,12
SL000846,OL00936,6
SL000847,OL00938,5
SL000848,OL00939,7
SL000849,OL00940,5
SL000850,OL00941,2
SL000851,OL00942,2
SL000852,OL00944,6
SL000853,OL00945,4
SL000854,OL00946,9
SL000855,OL00947,18
SL000856,OL00949,7
SL000857,OL00950,5
SL000858,OL00951,4
SL000859,OL00953,8
SL000860,OL00954,4
SL000861,OL00956,8
SL000862,OL00957,5
SL000863,OL00958,4
SL000864,OL00959,3
SL000865,OL00960,2
SL000866,OL00961,4
SL000867,OL00964,6
SL000868,OL00965,8
SL000869,OL00968,8
SL000870,OL00969,5
SL000870,OL00970,3
SL000870,OL00971,6
SL000871,OL00973,6
SL000872,OL00974,5
SL000873,OL00978,11
SL000874,OL00981,7
SL000875,OL00983,11
SL000876,OL00984,5
SL000877,OL00985,3
SL000878,OL00986,2
SL000879,OL00987,3
SL000880,OL00988,6
SL000881,OL00989,17
SL000882,OL00990,15
SL000883,OL00992,4
SL000884,OL00993,3
SL000885,OL00994,5
SL000886,OL00995,3
SL000887,OL00996,3
SL000888,OL00997,3
SL000889,OL00998,6
SL000890,OL01000,4
SL000891,OL01001,2
SL000892,OL01002,4
SL000893,OL01003,9
SL000894,OL01004,3
SL000895,OL01006,3
SL000896,OL01007,4
SL000897,OL01008,3
SL000898,OL01009,15
SL000899,OL01010,15
SL000900,OL01011,11
SL000901,OL01012,7
SL000902,OL01013,8
SL000903,OL01014,13
SL000904,OL01018,9
SL000905,OL01019,11
SL000906,OL01020,12
SL000907,OL01022,4
SL000908,OL01023,6
SL000909,OL01026,4
SL000910,OL01027,8
SL000911,OL01028,13
SL000912,OL00587,6
SL000912,OL00588,5
SL000912,OL00589,3
SL000913,OL00749,7
SL000913,OL00750,4
SL000913,OL00751,2
SL000913,OL00752,4
SL000914,OL00886,1
SL000914,OL00887,4
SL000915,OL00611,3
SL000915,OL00612,2
SL000915,OL00613,3
SL000915,OL00614,4
SL000915,OL00615,3
SL000916,OL00897,5
SL000916,OL00898,4
SL000917,OL00652,10
SL000917,OL00653,4
SL000917,OL00654,4
SL000918,OL00797,4
SL000918,OL00798,3
SL000918,OL00799,4
SL000919,OL00558,4
SL000919,OL00559,9
SL000920,OL00758,1
SL000920,OL00759,3
SL000920,OL00760,3
SL000920,OL00761,5
SL000921,OL00554,11
SL000921,OL00555,6
SL000921,OL00556,6
SL000921,OL00557,7
SL000922,OL00694,6
SL000923,OL00742,1
SL000923,OL00743,2
SL000924,OL00705,10
SL000924,OL00706,5
SL000924,OL00707,15
SL000924,OL00708,10
SL000925,OL00591,2
SL000925,OL00592,3
SL000925,OL00593,3
SL000925,OL00594,2
SL000926,OL00625,5
SL000926,OL00626,4
SL000927,OL00680,7
SL000927,OL00681,7
SL000927,OL00682,5
SL000928,OL00675,5
SL000928,OL00676,8
SL000928,OL00677,5
SL000928,OL00678,8
SL000929,OL00608,6
SL000929,OL00609,9
SL000929,OL00610,11
SL000930,OL00818,3
SL000931,OL00605,2
SL000932,OL00560,2
SL000932,OL00561,2
SL000932,OL00562,2
SL000932,OL00563,2
SL000933,OL00601,3
SL000933,OL00602,8
SL000933,OL00603,3
SL000933,OL00604,8
SL000934,OL00753,2
SL000934,OL00754,3
SL000934,OL00755,2
SL000934,OL00756,6
SL000934,OL00757,3
SL000935,OL00771,5
SL000935,OL00772,3
SL000935,OL00773,2
SL000936,OL00579,14
SL000936,OL00580,8
SL000936,OL00581,13
SL000936,OL00582,5
SL000937,OL00885,8
SL000938,OL00636,2
SL000938,OL00637,2
SL000938,OL00638,7
SL000938,OL00639,4
SL000939,OL00632,4
SL000939,OL00633,3
SL000939,OL00634,5
SL000939,OL00635,3
SL000940,OL00869,5
SL000940,OL00870,5
SL000940,OL00871,6
SL000941,OL00744,4
SL000942,OL00640,4
SL000942,OL00641,3
SL000942,OL00642,4
SL000942,OL00643,3
SL000942,OL00644,5
SL000943,OL00860,4
SL000943,OL00861,4
SL000943,OL00862,6
SL000944,OL01030,2
SL000945,OL01032,1
SL000946,OL01033,6
SL000946,OL01034,2
SL000947,OL01035,6
SL000948,OL01036,4
SL000949,OL01037,5
SL000950,OL01039,2
SL000951,OL01040,3
SL000952,OL01041,4
SL000953,OL01042,2
SL000954,OL01043,3
SL000955,OL01044,2
SL000956,OL01047,3
SL000957,OL01048,3
SL000957,OL01049,3
SL000958,OL01050,7
SL000959,OL01051,6
SL000960,OL01052,9
SL000961,OL01053,3
SL000962,OL01054,3
SL000963,OL01055,4
SL000964,OL01057,5
SL000965,OL01058,2
SL000966,OL01059,4
SL000967,OL01060,6
SL000968,OL01061,7
SL000969,OL01065,6
SL000970,OL01066,7
SL000971,OL01069,7
SL000972,OL01070,5
SL000973,OL01071,5
SL000974,OL01073,2
SL000975,OL01074,2
SL000976,OL01076,2
SL000977,OL01078,6
SL000978,OL01079,9
SL000979,OL01080,9
SL000980,OL01081,5
SL000981,OL01082,2
SL000982,OL01083,4
SL000983,OL01084,16
SL000984,OL01085,5
SL000985,OL01086,7
SL000986,OL01088,6
SL000987,OL01092,3
SL000988,OL01093,4
SL000989,OL01094,6
SL000990,OL01095,5
SL000991,OL01096,8
SL000992,OL01098,7
SL000993,OL01100,2
SL000994,OL01101,4
SL000995,OL01102,5
SL000995,OL01103,5
SL000996,OL01104,3
SL000997,OL01105,2
SL000998,OL01107,3
SL000999,OL01108,5
SL001000,OL01109,7
SL001001,OL01110,7
SL001002,OL01111,2
SL001003,OL01113,3
SL001004,OL01114,1
SL001005,OL01115,4
SL001006,OL01116,10
SL001007,OL01117,10
SL001008,OL01118,6
SL001009,OL01119,1
SL001010,OL01120,4
SL001011,OL01121,5
SL001012,OL01122,2
SL001013,OL01123,2
SL001014,OL01124,5
SL001015,OL01125,3
SL001016,OL01127,6
SL001017,OL01128,8
SL001018,OL01129,4
SL001019,OL00709,2
SL001019,OL00710,3
SL001019,OL00711,5
SL001020,OL00733,1
SL001021,OL00700,3
SL001021,OL00701,8
SL001021,OL00702,5
SL001021,OL00703,6
SL001021,OL00704,5
SL001022,OL00730,8
SL001022,OL00731,3
SL001022,OL00732,7
SL001023,OL00717,2
SL001023,OL00718,6
SL001023,OL00719,1
SL001023,OL00720,3
SL001023,OL00721,1
SL001024,OL00713,6
SL001024,OL00714,3
SL001024,OL00715,10
SL001024,OL00716,5
SL001025,OL00810,3
SL001025,OL00811,8
SL001025,OL00812,4
SL001026,OL00837,6
SL001026,OL00838,4
SL001026,OL00839,11
SL001026,OL00840,9
SL001027,OL00712,1
SL001028,OL00892,4
SL001028,OL00893,4
SL001028,OL00894,7
SL001028,OL00895,6
SL001028,OL00896,13
SL001029,OL01028,13
SL001030,OL00664,7
SL001031,OL00686,6
SL001031,OL00687,3
SL001031,OL00688,5
SL001031,OL00689,2
SL001032,OL00695,10
SL001032,OL00696,8
SL001032,OL00697,11
SL001032,OL00698,5
SL001032,OL00699,6
SL001033,OL00947,18
SL001033,OL00948,10
SL001033,OL00949,7
SL001034,OL00950,5
SL001035,OL00745,11
SL001035,OL00746,5
SL001036,OL00809,12
SL001037,OL00738,3
SL001037,OL00739,12
SL001037,OL00740,5
SL001037,OL00741,12
SL001038,OL00665,3
SL001038,OL00666,5
SL001038,OL00667,6
SL001038,OL00668,7
SL001039,OL00914,3
SL001039,OL00915,8
SL001039,OL00916,2
SL001039,OL00917,3
SL001040,OL00998,6
SL001040,OL00999,3
SL001041,OL00790,7
SL001041,OL00791,4
SL001042,OL00767,5
SL001042,OL00768,10
SL001042,OL00769,9
SL001042,OL00770,3
SL001043,OL00726,4
SL001043,OL00727,1
SL001043,OL00728,1
SL001044,OL00729,6
SL001045,OL00813,6
SL001045,OL00814,2
SL001045,OL00815,2
SL001045,OL00816,3
SL001045,OL00817,2
SL001046,OL00781,3
SL001046,OL00782,1
SL001046,OL00783,3
SL001046,OL00784,3
SL001046,OL00785,5
SL001047,OL00789,5
SL001048,OL00807,3
SL001048,OL00808,4
SL001049,OL00853,3
SL001049,OL00854,2
SL001049,OL00855,5
SL001049,OL00856,1
SL001050,OL01003,9
SL001050,OL01004,3
SL001050,OL01005,3
SL001051,OL00762,10
SL001051,OL00763,8
SL001051,OL00764,15
SL001051,OL00765,8
SL001051,OL00766,5
SL001052,OL00747,8
SL001052,OL00748,5
SL001053,OL00659,4
SL001053,OL00660,4
SL001053,OL00661,5
SL001053,OL00662,4
SL001053,OL00663,4
SL001054,OL00655,2
SL001054,OL00656,5
SL001054,OL00657,3
SL001054,OL00658,4
SL001055,OL00722,3
SL001055,OL00723,4
SL001055,OL00724,5
SL001055,OL00725,7
SL001056,OL00946,9
SL001057,OL01132,5
SL001058,OL01134,5
SL001059,OL01135,2
SL001060,OL01137,4
SL001061,OL01138,2
SL001062,OL01141,2
SL001063,OL01142,3
SL001064,OL01145,12
SL001065,OL01147,7
SL001066,OL01148,10
SL001067,OL01149,8
SL001068,OL01150,12
SL001069,OL01151,3
SL001070,OL01152,2
SL001071,OL01153,3
SL001072,OL01154,3
SL001073,OL01155,3
SL001074,OL01156,2
SL001075,OL01157,4
SL001076,OL01158,5
SL001077,OL01159,6
SL001078,OL01160,6
SL001079,OL01162,7
SL001080,OL01164,13
SL001081,OL01165,2
SL001081,OL01166,3
SL001082,OL01167,5
SL001083,OL01170,6
SL001084,OL01172,3
SL001085,OL01173,4
SL001086,OL01175,9
SL001087,OL01177,10
SL001088,OL01181,2
SL001089,OL01182,4
SL001090,OL01184,6
SL001091,OL01186,2
SL001092,OL01187,6
SL001093,OL01189,3
SL001094,OL01190,2
SL001095,OL01191,3
SL001096,OL01195,3
SL001097,OL01196,10
SL001098,OL01198,5
SL001099,OL01200,10
SL001100,OL01202,4
SL001101,OL01203,7
SL001102,OL01206,16
SL001103,OL01207,15
SL001104,OL01208,4
SL001105,OL01209,4
SL001106,OL01210,2
SL001107,OL01211,3
SL001108,OL01212,3
SL001109,OL01213,10
SL001110,OL01214,4
SL001111,OL01216,3
SL001112,OL01217,12
SL001113,OL01219,8
SL001113,OL01220,10
SL001113,OL01221,8
SL001114,OL01223,7
SL001115,OL01224,8
SL001116,OL01226,15
SL001117,OL01227,4
SL001118,OL01228,4
SL001119,OL01229,9
SL001120,OL01231,5
SL001121,OL01232,3
SL001122,OL01233,2
SL001123,OL01234,1
SL001124,OL01235,6
SL001125,OL01236,11
SL001126,OL01237,2
SL001127,OL01238,7
SL001128,OL01239,11
SL001129,OL01240,15
SL001130,OL01040,3
SL001131,OL00863,11
SL001131,OL00864,6
SL001132,OL00872,4
SL001132,OL00873,4
SL001132,OL00874,5
SL001133,OL01006,3
SL001133,OL01007,4
SL001133,OL01008,3
SL001134,OL00803,4
SL001134,OL00804,2
SL001135,OL01023,6
SL001135,OL01024,10
SL001135,OL01025,5
SL001135,OL01026,4
SL001135,OL01027,8
SL001136,OL00843,7
SL001136,OL00844,7
SL001136,OL00845,9
SL001136,OL00846,5
SL001136,OL00847,9
SL001137,OL00888,6
SL001137,OL00889,3
SL001137,OL00890,3
SL001137,OL00891,3
SL001138,OL00825,3
SL001138,OL00826,6
SL001138,OL00827,3
SL001139,OL00800,2
SL001139,OL00801,3
SL001139,OL00802,3
SL001140,OL00880,8
SL001140,OL00881,5
SL001140,OL00882,7
SL001140,OL00883,7
SL001140,OL00884,6
SL001141,OL00875,3
SL001141,OL00876,9
SL001141,OL00877,2
SL001141,OL00878,5
SL001141,OL00879,5
SL001142,OL00899,17
SL001142,OL00900,19
SL001142,OL00901,15
SL001143,OL00911,3
SL001143,OL00912,8
SL001143,OL00913,10
SL001144,OL01009,15
SL001144,OL01010,15
SL001144,OL01011,11
SL001145,OL01068,4
SL001145,OL01069,7
SL001145,OL01070,5
SL001145,OL01071,5
SL001145,OL01072,6
SL001146,OL00977,3
SL001146,OL00978,11
SL001147,OL00902,4
SL001147,OL00903,7
SL001147,OL00904,6
SL001147,OL00905,6
SL001148,OL00942,2
SL001149,OL00786,2
SL001149,OL00787,3
SL001149,OL00788,2
SL001150,OL01012,7
SL001150,OL01013,8
SL001150,OL01014,13
SL001150,OL01015,7
SL001150,OL01016,3
SL001151,OL00833,8
SL001151,OL00834,2
SL001151,OL00835,3
SL001151,OL00836,8
SL001152,OL00988,6
SL001152,OL00989,17
SL001152,OL00990,15
SL001153,OL00805,3
SL001153,OL00806,8
SL001154,OL01116,10
SL001154,OL01117,10
SL001155,OL00857,5
SL001155,OL00858,2
SL001155,OL00859,5
SL001156,OL01039,2
SL001157,OL00961,4
SL001157,OL00962,2
SL001158,OL00776,4
SL001158,OL00777,3
SL001158,OL00778,2
SL001158,OL00779,3
SL001158,OL00780,4
SL001159,OL00943,8
SL001159,OL00944,6
SL001160,OL00848,8
SL001160,OL00849,3
SL001160,OL00850,11
SL001160,OL00851,7
SL001160,OL00852,11
SL001161,OL00828,2
SL001161,OL00829,6
SL001161,OL00830,3
SL001161,OL00831,4
SL001161,OL00832,2
SL001162,OL00792,4
SL001162,OL00793,4
SL001162,OL00794,8
SL001162,OL00795,4
SL001162,OL00796,14
SL001163,OL00819,5
SL001163,OL00820,2
SL001163,OL00821,2
SL001163,OL00822,2
SL001163,OL00823,2
SL001164,OL00774,10
SL001164,OL00775,4
SL001165,OL00906,3
SL001165,OL00907,7
SL001165,OL00908,9
SL001165,OL00909,6
SL001165,OL00910,6
SL001166,OL01052,9
SL001167,OL00865,4
SL001167,OL00866,4
SL001167,OL00867,1
SL001167,OL00868,2
SL001168,OL00841,15
SL001168,OL00842,6
SL001169,OL01241,1
SL001170,OL01242,1
SL001171,OL01243,2
SL001172,OL01244,4
SL001173,OL01245,5
SL001174,OL01246,5
SL001175,OL01247,4
SL001176,OL01248,9
SL001177,OL01249,2
SL001178,OL01250,3
SL001179,OL01251,4
SL001180,OL01252,2
SL001181,OL01253,4
SL001182,OL01254,3
SL001183,OL01255,6
SL001184,OL01256,2
SL001185,OL01258,6
SL001186,OL01260,2
SL001187,OL01263,4
SL001188,OL01264,5
SL001189,OL01265,4
SL001190,OL01266,2
SL001191,OL01267,5
SL001192,OL01270,7
SL001193,OL01271,11
SL001194,OL01272,6
SL001195,OL01273,13
SL001196,OL01274,4
SL001197,OL01275,4
SL001198,OL01276,2
SL001199,OL01277,4
SL001200,OL01278,3
SL001201,OL01282,7
SL001202,OL01283,3
SL001203,OL01285,3
SL001204,OL01286,4
SL001205,OL01287,3
SL001206,OL01288,4
SL001207,OL01289,5
SL001208,OL01291,9
SL001208,OL01292,4
SL001209,OL01293,1
SL001210,OL01295,4
SL001211,OL01296,6
SL001212,OL01297,3
SL001213,OL01298,2
SL001214,OL01299,3
SL001215,OL01300,1
SL001216,OL01301,4
SL001217,OL01303,6
SL001218,OL01304,6
SL001219,OL01306,6
SL001220,OL01308,7
SL001221,OL01310,7
SL001222,OL01311,6
SL001223,OL01313,6
SL001224,OL01316,4
SL001225,OL01317,8
SL001226,OL01319,4
SL001227,OL01322,4
SL001228,OL01323,5
SL001229,OL01326,4
SL001230,OL01327,4
SL001231,OL01328,4
SL001232,OL01329,4
SL001233,OL01330,5
SL001234,OL01332,3
SL001235,OL01334,7
SL001236,OL01335,6
SL001237,OL01337,2
SL001238,OL01339,7
SL001239,OL01340,1
SL001240,OL01341,3
SL001241,OL01343,3
SL001242,OL01346,5
SL001243,OL01347,4
SL001244,OL01348,4
SL001245,OL01349,4
SL001246,OL01352,2
SL001247,OL01353,3
SL001248,OL01354,2
SL001249,OL01356,1
SL001250,OL01357,3
SL001251,OL01358,2
SL001252,OL01359,1
SL001253,OL01360,5
SL001254,OL01361,4
SL001255,OL01364,5
SL001256,OL01366,3
SL001257,OL01367,3
SL001258,OL01369,5
SL001259,OL01370,6
SL001260,OL01371,6
SL001261,OL01372,5
SL001262,OL01373,4
SL001263,OL01374,2
SL001264,OL01375,3
SL001265,OL01378,3
SL001266,OL01379,2
SL001267,OL01381,13
SL001268,OL01382,8
SL001269,OL01383,7
SL001270,OL01385,10
SL001271,OL01386,2
SL001271,OL01387,1
SL001272,OL01388,4
SL001273,OL01389,2
SL001274,OL01390,5
SL001275,OL01392,4
SL001276,OL01393,6
SL001277,OL01394,4
SL001278,OL01395,7
SL001279,OL01397,1
SL001280,OL01398,2
SL001281,OL01399,3
SL001282,OL01076,2
SL001283,OL01066,7
SL001283,OL01067,9
SL001284,OL00972,7
SL001284,OL00973,6
SL001284,OL00974,5
SL001284,OL00975,5
SL001284,OL00976,7
SL001285,OL01000,4
SL001285,OL01001,2
SL001285,OL01002,4
SL001286,OL01054,3
SL001286,OL01055,4
SL001286,OL01056,9
SL001286,OL01057,5
SL001286,OL01058,2
SL001287,OL01167,5
SL001287,OL01168,9
SL001287,OL01169,9
SL001288,OL01089,6
SL001288,OL01090,7
SL001288,OL01091,7
SL001288,OL01092,3
SL001289,OL01029,6
SL001289,OL01030,2
SL001290,OL00952,1
SL001290,OL00953,8
SL001290,OL00954,4
SL001290,OL00955,3
SL001291,OL01198,5
SL001291,OL01199,4
SL001292,OL01077,3
SL001292,OL01078,6
SL001292,OL01079,9
SL001292,OL01080,9
SL001293,OL00963,5
SL001293,OL00964,6
SL001294,OL01139,2
SL001294,OL01140,4
SL001294,OL01141,2
SL001295,OL01059,4
SL001295,OL01060,6
SL001296,OL01193,4
SL001296,OL01194,2
SL001296,OL01195,3
SL001297,OL00934,5
SL001297,OL00935,3
SL001297,OL00936,6
SL001297,OL00937,5
SL001298,OL01017,9
SL001298,OL01018,9
SL001298,OL01019,11
SL001298,OL01020,12
SL001298,OL01021,6
SL001299,OL00945,4
SL001300,OL01085,5
SL001300,OL01086,7
SL001300,OL01087,2
SL001300,OL01088,6
SL001301,OL01043,3
SL001301,OL01044,2
SL001301,OL01045,3
SL001301,OL01046,1
SL001301,OL01047,3
SL001302,OL00938,5
SL001302,OL00939,7
SL001303,OL01101,4
SL001304,OL00965,8
SL001304,OL00966,3
SL001304,OL00967,10
SL001304,OL00968,8
SL001305,OL00984,5
SL001305,OL00985,3
SL001305,OL00986,2
SL001305,OL00987,3
SL001306,OL00940,5
SL001306,OL00941,2
SL001307,OL00922,16
SL001307,OL00923,7
SL001307,OL00924,7
SL001307,OL00925,13
SL001308,OL01131,4
SL001308,OL01132,5
SL001308,OL01133,6
SL001309,OL01074,2
SL001309,OL01075,2
SL001310,OL00956,8
SL001310,OL00957,5
SL001310,OL00958,4
SL001310,OL00959,3
SL001310,OL00960,2
SL001311,OL00979,8
SL001311,OL00980,4
SL001311,OL00981,7
SL001311,OL00982,6
SL001311,OL00983,11
SL001312,OL00926,6
SL001312,OL00927,8
SL001312,OL00928,3
SL001313,OL01096,8
SL001313,OL01097,6
SL001313,OL01098,7
SL001313,OL01099,3
SL001314,OL00997,3
SL001315,OL01238,7
SL001315,OL01239,11
SL001315,OL01240,15
SL001316,OL00995,3
SL001316,OL00996,3
SL001317,OL00991,2
SL001317,OL00992,4
SL001317,OL00993,3
SL001318,OL00918,1
SL001318,OL00919,3
SL001318,OL00920,3
SL001318,OL00921,6
SL001319,OL00929,8
SL001319,OL00930,7
SL001319,OL00931,9
SL001319,OL00932,12
SL001319,OL00933,4
SL001320,OL01401,10
SL001321,OL01403,4
SL001322,OL01405,4
SL001323,OL01406,4
SL001324,OL01407,4
SL001325,OL01408,4
SL001326,OL01409,3
SL001327,OL01411,5
SL001328,OL01412,2
SL001329,OL01413,4
SL001330,OL01415,7
SL001331,OL01416,3
SL001332,OL01417,3
SL001333,OL01419,4
SL001334,OL01420,4
SL001335,OL01421,2
SL001336,OL01423,3
SL001337,OL01424,3
SL001338,OL01426,4
SL001339,OL01429,4
SL001340,OL01430,5
SL001341,OL01431,16
SL001342,OL01434,7
SL001343,OL01435,2
SL001344,OL01436,5
SL001345,OL01437,4
SL001346,OL01439,6
SL001347,OL01440,8
SL001348,OL01441,11
SL001349,OL01443,13
SL001350,OL01444,3
SL001351,OL01445,5
SL001352,OL01446,9
SL001353,OL01448,3
SL001354,OL01450,4
SL001355,OL01452,3
SL001356,OL01455,3
SL001357,OL01456,6
SL001358,OL01457,6
SL001359,OL01458,6
SL001360,OL01460,4
SL001361,OL01461,6
SL001362,OL01463,3
SL001363,OL01464,9
SL001364,OL01467,6
SL001365,OL01468,7
SL001366,OL01469,5
SL001367,OL01470,8
SL001368,OL01471,3
SL001369,OL01472,4
SL001370,OL01473,4
SL001371,OL01475,4
SL001372,OL01477,6
SL001373,OL01479,3
SL001374,OL01480,8
SL001375,OL01481,9
SL001376,OL01482,7
SL001377,OL01484,5
SL001378,OL01486,5
SL001379,OL01487,3
SL001380,OL01488,5
SL001381,OL01491,3
SL001382,OL01493,3
SL001383,OL01494,8
SL001384,OL01496,2
SL001385,OL01497,4
SL001386,OL01498,6
SL001387,OL01499,5
SL001388,OL01501,6
SL001389,OL01503,6
SL001390,OL01504,3
SL001391,OL01506,3
SL001392,OL01507,3
SL001393,OL01508,5
SL001394,OL01509,6
SL001395,OL01510,9
SL001396,OL01511,6
SL001397,OL01512,12
SL001398,OL01513,7
SL001399,OL01516,4
SL001400,OL01517,2
SL001401,OL01519,7
SL001402,OL01520,2
SL001403,OL01521,3
SL001404,OL01523,3
SL001405,OL01524,4
SL001406,OL01283,3
SL001407,OL01179,4
SL001407,OL01180,3
SL001407,OL01181,2
SL001408,OL01190,2
SL001408,OL01191,3
SL001408,OL01192,4
SL001409,OL01061,7
SL001409,OL01062,6
SL001409,OL01063,7
SL001409,OL01064,9
SL001409,OL01065,6
SL001410,OL01031,6
SL001410,OL01032,1
SL001411,OL01081,5
SL001411,OL01082,2
SL001412,OL01153,3
SL001412,OL01154,3
SL001412,OL01155,3
SL001412,OL01156,2
SL001413,OL01123,2
SL001413,OL01124,5
SL001413,OL01125,3
SL001413,OL01126,8
SL001413,OL01127,6
SL001414,OL01186,2
SL001414,OL01187,6
SL001414,OL01188,6
SL001414,OL01189,3
SL001415,OL01266,2
SL001415,OL01267,5
SL001415,OL01268,10
SL001416,OL01128,8
SL001416,OL01129,4
SL001416,OL01130,3
SL001417,OL01157,4
SL001417,OL01158,5
SL001417,OL01159,6
SL001418,OL01334,7
SL001418,OL01335,6
SL001419,OL01050,7
SL001419,OL01051,6
SL001420,OL01196,10
SL001420,OL01197,6
SL001421,OL01041,4
SL001421,OL01042,2
SL001422,OL01093,4
SL001423,OL01104,3
SL001423,OL01105,2
SL001423,OL01106,3
SL001423,OL01107,3
SL001423,OL01108,5
SL001424,OL01121,5
SL001424,OL01122,2
SL001425,OL01289,5
SL001425,OL01290,9
SL001426,OL01037,5
SL001426,OL01038,4
SL001427,OL01222,7
SL001427,OL01223,7
SL001428,OL01363,5
SL001428,OL01364,5
SL001428,OL01365,6
SL001429,OL01083,4
SL001429,OL01084,16
SL001430,OL01036,4
SL001431,OL01109,7
SL001431,OL01110,7
SL001431,OL01111,2
SL001432,OL01284,4
SL001432,OL01285,3
SL001432,OL01286,4
SL001432,OL01287,3
SL001432,OL01288,4
SL001433,OL01112,3
SL001433,OL01113,3
SL001433,OL01114,1
SL001433,OL01115,4
SL001434,OL01217,12
SL001434,OL01218,5
SL001435,OL01118,6
SL001435,OL01119,1
SL001435,OL01120,4
SL001436,OL01053,3
SL001437,OL01094,6
SL001437,OL01095,5
SL001438,OL01317,8
SL001438,OL01318,7
SL001439,OL01525,10
SL001440,OL01526,8
SL001441,OL01527,9
SL001442,OL01528,15
SL001443,OL01530,8
SL001444,OL01531,4
SL001445,OL01532,5
SL001446,OL01533,6
SL001447,OL01534,6
SL001448,OL01535,3
SL001449,OL01537,9
SL001450,OL01539,6
SL001451,OL01540,9
SL001452,OL01541,7
SL001453,OL01542,9
SL001453,OL01543,11
SL001454,OL01544,7
SL001455,OL01545,5
SL001456,OL01548,8
SL001457,OL01549,4
SL001458,OL01550,4
SL001459,OL01554,7
SL001460,OL01557,9
SL001461,OL01558,4
SL001462,OL01559,3
SL001463,OL01560,4
SL001464,OL01562,4
SL001465,OL01563,3
SL001466,OL01564,11
SL001467,OL01565,14
SL001468,OL01566,6
SL001469,OL01567,5
SL001470,OL01568,7
SL001471,OL01570,8
SL001472,OL01571,3
SL001473,OL01573,3
SL001474,OL01575,7
SL001475,OL01578,4
SL001476,OL01579,9
SL001477,OL01580,5
SL001478,OL01583,5
SL001479,OL01586,8
SL001480,OL01588,5
SL001481,OL01589,3
SL001482,OL01590,7
SL001483,OL01591,6
SL001484,OL01592,5
SL001485,OL01593,9
SL001486,OL01595,7
SL001487,OL01596,3
SL001488,OL01597,8
SL001489,OL01599,8
SL001490,OL01600,2
SL001491,OL01602,3
SL001492,OL01603,7
SL001493,OL01604,2
SL001493,OL01605,2
SL001494,OL01606,6
SL001495,OL01607,4
SL001496,OL01609,9
SL001497,OL01610,5
SL001498,OL01612,2
SL001499,OL01614,17
SL001500,OL01615,14
SL001501,OL01616,15
SL001502,OL01617,16
SL001503,OL01618,10
SL001504,OL01619,4
SL001505,OL01620,5
SL001506,OL01622,5
SL001507,OL01625,12
SL001508,OL01626,6
SL001509,OL01627,5
SL001510,OL01628,4
SL001511,OL01629,4
SL001512,OL01630,3
SL001513,OL01632,4
SL001514,OL01634,5
SL001515,OL01635,3
SL001516,OL01637,2
SL001517,OL01639,9
SL001518,OL01641,15
SL001519,OL01642,1
SL001520,OL01643,2
SL001521,OL01644,1
SL001522,OL01645,1
SL001523,OL01646,1
SL001524,OL01647,7
SL001525,OL01648,5
SL001526,OL01651,2
SL001527,OL01652,5
SL001527,OL01653,9
SL001527,OL01654,7
SL001528,OL01233,2
SL001528,OL01234,1
SL001529,OL01331,8
SL001529,OL01332,3
