Inbound_Shipment_ID,Supplier_ID,Destination_Hub_ID,SKU,Quantity_Received,Expected_Arrival_Date,Actual_Arrival_Date
INB00018,SUP016,HUB-BLR,SKU0074,106,2022-03-16,2022-03-19
INB00018,SUP016,HUB-BLR,SKU0345,97,2022-03-19,2022-03-19
INB00018,SUP016,HUB-BLR,SKU0440,94,2022-03-19,2022-03-19
INB00018,SUP016,HUB-BLR,SKU0500,99,2022-03-17,2022-03-19
INB00019,SUP012,HUB-DEL,SKU0030,61,2022-03-15,2022-03-19
INB00019,SUP012,HUB-DEL,SKU0208,62,2022-03-14,2022-03-19
INB00019,SUP012,HUB-DEL,SKU0264,68,2022-03-15,2022-03-19
INB00019,SUP012,HUB-DEL,SKU0268,63,2022-03-16,2022-03-19
INB00018,SUP016,HUB-BLR,SKU0079,94,2022-03-18,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0236,99,2022-03-18,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0304,111,2022-03-16,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0371,101,2022-03-15,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0413,95,2022-03-19,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0419,101,2022-03-17,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0444,95,2022-03-15,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0008,63,2022-03-18,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0039,61,2022-03-16,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0047,65,2022-03-15,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0080,60,2022-03-20,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0115,77,2022-03-18,2022-03-20
INB00019,SUP012,HUB-DEL,SKU0422,59,2022-03-15,2022-03-20
INB00018,SUP016,HUB-BLR,SKU0110,110,2022-03-18,2022-03-21
INB00018,SUP016,HUB-BLR,SKU0329,115,2022-03-18,2022-03-21
INB00018,SUP016,HUB-BLR,SKU0429,146,2022-03-19,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0031,80,2022-03-18,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0059,58,2022-03-19,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0125,65,2022-03-18,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0194,71,2022-03-19,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0261,67,2022-03-17,2022-03-21
INB00019,SUP012,HUB-DEL,SKU0339,81,2022-03-19,2022-03-21
INB00018,SUP016,HUB-BLR,SKU0105,98,2022-03-20,2022-03-22
INB00018,SUP016,HUB-BLR,SKU0145,119,2022-03-22,2022-03-22
INB00018,SUP016,HUB-BLR,SKU0166,96,2022-03-19,2022-03-22
INB00018,SUP016,HUB-BLR,SKU0450,122,2022-03-21,2022-03-22
INB00019,SUP012,HUB-DEL,SKU0204,61,2022-03-22,2022-03-22
INB00019,SUP012,HUB-DEL,SKU0314,59,2022-03-18,2022-03-22
INB00020,SUP001,HUB-BOM,SKU0280,56,2022-03-17,2022-03-22
INB00020,SUP001,HUB-BOM,SKU0438,39,2022-03-21,2022-03-22
INB00019,SUP012,HUB-DEL,SKU0045,77,2022-03-21,2022-03-23
INB00019,SUP012,HUB-DEL,SKU0379,67,2022-03-23,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0161,40,2022-03-22,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0216,53,2022-03-21,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0228,48,2022-03-21,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0263,41,2022-03-21,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0473,42,2022-03-22,2022-03-23
INB00020,SUP001,HUB-BOM,SKU0474,67,2022-03-23,2022-03-23
INB00019,SUP012,HUB-DEL,SKU0053,57,2022-03-24,2022-03-24
INB00019,SUP012,HUB-DEL,SKU0499,58,2022-03-21,2022-03-24
INB00020,SUP001,HUB-BOM,SKU0118,43,2022-03-23,2022-03-24
INB00020,SUP001,HUB-BOM,SKU0181,57,2022-03-23,2022-03-24
INB00020,SUP001,HUB-BOM,SKU0209,46,2022-03-21,2022-03-24
INB00020,SUP001,HUB-BOM,SKU0402,41,2022-03-21,2022-03-24
INB00020,SUP001,HUB-BOM,SKU0431,38,2022-03-21,2022-03-24
INB00019,SUP012,HUB-DEL,SKU0393,58,2022-03-23,2022-03-25
INB00020,SUP001,HUB-BOM,SKU0241,43,2022-03-22,2022-03-25
INB00020,SUP001,HUB-BOM,SKU0292,39,2022-03-23,2022-03-25
INB00021,SUP010,HUB-BLR,SKU0087,106,2022-03-20,2022-03-25
INB00020,SUP001,HUB-BOM,SKU0218,43,2022-03-21,2022-03-26
INB00020,SUP001,HUB-BOM,SKU0272,37,2022-03-23,2022-03-26
INB00020,SUP001,HUB-BOM,SKU0349,43,2022-03-22,2022-03-26
INB00020,SUP001,HUB-BOM,SKU0370,50,2022-03-25,2022-03-26
INB00021,SUP010,HUB-BLR,SKU0012,116,2022-03-21,2022-03-26
INB00021,SUP010,HUB-BLR,SKU0033,102,2022-03-25,2022-03-26
INB00021,SUP010,HUB-BLR,SKU0222,115,2022-03-22,2022-03-26
INB00021,SUP010,HUB-BLR,SKU0404,102,2022-03-24,2022-03-26
INB00020,SUP001,HUB-BOM,SKU0170,48,2022-03-27,2022-03-27
INB00020,SUP001,HUB-BOM,SKU0279,46,2022-03-25,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0044,122,2022-03-25,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0094,106,2022-03-22,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0153,102,2022-03-27,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0169,103,2022-03-26,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0172,102,2022-03-22,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0271,133,2022-03-27,2022-03-27
INB00021,SUP010,HUB-BLR,SKU0359,111,2022-03-26,2022-03-27
INB00020,SUP001,HUB-BOM,SKU0392,45,2022-03-25,2022-03-28
INB00021,SUP010,HUB-BLR,SKU0397,94,2022-03-24,2022-03-28
INB00021,SUP010,HUB-BLR,SKU0423,118,2022-03-27,2022-03-28
INB00022,SUP020,HUB-DEL,SKU0390,63,2022-03-24,2022-03-28
INB00022,SUP020,HUB-DEL,SKU0455,59,2022-03-24,2022-03-28
INB00020,SUP001,HUB-BOM,SKU0174,45,2022-03-29,2022-03-29
INB00020,SUP001,HUB-BOM,SKU0470,43,2022-03-27,2022-03-29
INB00020,SUP001,HUB-BOM,SKU0481,48,2022-03-26,2022-03-29
INB00021,SUP010,HUB-BLR,SKU0251,99,2022-03-25,2022-03-29
INB00021,SUP010,HUB-BLR,SKU0269,95,2022-03-27,2022-03-29
INB00021,SUP010,HUB-BLR,SKU0445,107,2022-03-26,2022-03-29
INB00022,SUP020,HUB-DEL,SKU0043,59,2022-03-27,2022-03-29
INB00022,SUP020,HUB-DEL,SKU0102,62,2022-03-26,2022-03-29
INB00022,SUP020,HUB-DEL,SKU0235,78,2022-03-25,2022-03-29
INB00022,SUP020,HUB-DEL,SKU0491,76,2022-03-26,2022-03-29
INB00021,SUP010,HUB-BLR,SKU0081,100,2022-03-29,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0244,105,2022-03-30,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0291,112,2022-03-30,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0327,101,2022-03-30,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0344,100,2022-03-30,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0454,99,2022-03-25,2022-03-30
INB00022,SUP020,HUB-DEL,SKU0075,60,2022-03-30,2022-03-30
INB00022,SUP020,HUB-DEL,SKU0277,67,2022-03-26,2022-03-30
INB00021,SUP010,HUB-BLR,SKU0131,125,2022-03-31,2022-03-31
INB00021,SUP010,HUB-BLR,SKU0224,125,2022-03-26,2022-03-31
INB00022,SUP020,HUB-DEL,SKU0098,63,2022-03-27,2022-03-31
INB00022,SUP020,HUB-DEL,SKU0103,75,2022-03-27,2022-03-31
INB00021,SUP010,HUB-BLR,SKU0441,103,2022-04-01,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0011,57,2022-03-29,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0068,66,2022-03-28,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0095,60,2022-03-27,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0225,58,2022-03-31,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0243,64,2022-03-27,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0346,81,2022-03-29,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0382,58,2022-04-01,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0386,60,2022-03-28,2022-04-01
INB00023,SUP006,HUB-BOM,SKU0177,48,2022-03-27,2022-04-01
INB00023,SUP006,HUB-BOM,SKU0408,39,2022-03-28,2022-04-01
INB00023,SUP006,HUB-BOM,SKU0432,38,2022-03-29,2022-04-01
INB00022,SUP020,HUB-DEL,SKU0100,70,2022-03-31,2022-04-02
INB00023,SUP006,HUB-BOM,SKU0088,45,2022-03-28,2022-04-02
INB00023,SUP006,HUB-BOM,SKU0096,38,2022-03-29,2022-04-02
INB00022,SUP020,HUB-DEL,SKU0231,65,2022-03-29,2022-04-03
INB00022,SUP020,HUB-DEL,SKU0281,66,2022-04-03,2022-04-03
INB00022,SUP020,HUB-DEL,SKU0468,57,2022-04-03,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0097,43,2022-03-31,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0151,49,2022-03-29,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0154,47,2022-03-30,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0159,47,2022-03-31,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0210,37,2022-04-02,2022-04-03
INB00023,SUP006,HUB-BOM,SKU0461,49,2022-04-03,2022-04-03
INB00022,SUP020,HUB-DEL,SKU0284,58,2022-03-30,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0025,40,2022-04-04,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0058,48,2022-04-03,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0077,40,2022-03-30,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0164,38,2022-03-30,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0246,47,2022-04-03,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0391,45,2022-04-04,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0400,56,2022-04-04,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0448,63,2022-03-30,2022-04-04
INB00023,SUP006,HUB-BOM,SKU0485,42,2022-04-02,2022-04-04
INB00024,SUP018,HUB-BLR,SKU0091,93,2022-03-30,2022-04-04
INB00022,SUP020,HUB-DEL,SKU0042,67,2022-04-05,2022-04-05
INB00022,SUP020,HUB-DEL,SKU0048,63,2022-03-31,2022-04-05
INB00022,SUP020,HUB-DEL,SKU0215,66,2022-04-05,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0108,41,2022-04-05,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0250,39,2022-04-05,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0358,58,2022-04-03,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0387,40,2022-04-03,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0425,42,2022-04-05,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0465,47,2022-04-01,2022-04-05
INB00024,SUP018,HUB-BLR,SKU0299,94,2022-04-02,2022-04-05
INB00024,SUP018,HUB-BLR,SKU0495,101,2022-04-01,2022-04-05
INB00023,SUP006,HUB-BOM,SKU0019,52,2022-04-06,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0090,56,2022-04-03,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0223,37,2022-04-02,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0302,42,2022-04-06,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0365,37,2022-04-02,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0443,41,2022-04-05,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0456,38,2022-04-04,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0101,94,2022-04-02,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0148,95,2022-04-02,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0198,99,2022-04-06,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0283,97,2022-04-05,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0309,114,2022-04-03,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0394,106,2022-04-06,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0418,108,2022-04-02,2022-04-06
INB00024,SUP018,HUB-BLR,SKU0494,99,2022-04-06,2022-04-06
INB00023,SUP006,HUB-BOM,SKU0331,38,2022-04-04,2022-04-07
INB00023,SUP006,HUB-BOM,SKU0343,41,2022-04-06,2022-04-07
INB00023,SUP006,HUB-BOM,SKU0421,42,2022-04-02,2022-04-07
INB00024,SUP018,HUB-BLR,SKU0197,95,2022-04-03,2022-04-07
INB00024,SUP018,HUB-BLR,SKU0206,97,2022-04-07,2022-04-07
INB00024,SUP018,HUB-BLR,SKU0239,109,2022-04-07,2022-04-07
INB00024,SUP018,HUB-BLR,SKU0303,103,2022-04-06,2022-04-07
INB00023,SUP006,HUB-BOM,SKU0119,43,2022-04-04,2022-04-08
INB00023,SUP006,HUB-BOM,SKU0136,43,2022-04-05,2022-04-08
INB00023,SUP006,HUB-BOM,SKU0186,47,2022-04-04,2022-04-08
INB00023,SUP006,HUB-BOM,SKU0330,41,2022-04-05,2022-04-08
INB00023,SUP006,HUB-BOM,SKU0490,37,2022-04-05,2022-04-08
INB00024,SUP018,HUB-BLR,SKU0112,104,2022-04-05,2022-04-08
INB00025,SUP020,HUB-DEL,SKU0133,59,2022-04-08,2022-04-08
INB00025,SUP020,HUB-DEL,SKU0334,57,2022-04-08,2022-04-08
INB00023,SUP006,HUB-BOM,SKU0199,45,2022-04-04,2022-04-09
INB00023,SUP006,HUB-BOM,SKU0252,46,2022-04-05,2022-04-09
INB00024,SUP018,HUB-BLR,SKU0294,125,2022-04-09,2022-04-09
INB00024,SUP018,HUB-BLR,SKU0354,99,2022-04-06,2022-04-09
INB00024,SUP018,HUB-BLR,SKU0479,98,2022-04-06,2022-04-09
INB00025,SUP020,HUB-DEL,SKU0128,73,2022-04-05,2022-04-09
INB00025,SUP020,HUB-DEL,SKU0238,59,2022-04-04,2022-04-09
INB00025,SUP020,HUB-DEL,SKU0245,59,2022-04-06,2022-04-09
INB00025,SUP020,HUB-DEL,SKU0296,62,2022-04-04,2022-04-09
INB00023,SUP006,HUB-BOM,SKU0200,37,2022-04-06,2022-04-10
INB00024,SUP018,HUB-BLR,SKU0460,114,2022-04-05,2022-04-10
INB00025,SUP020,HUB-DEL,SKU0256,94,2022-04-09,2022-04-10
INB00025,SUP020,HUB-DEL,SKU0286,75,2022-04-06,2022-04-10
INB00025,SUP020,HUB-DEL,SKU0342,75,2022-04-09,2022-04-10
INB00025,SUP020,HUB-DEL,SKU0442,62,2022-04-10,2022-04-10
INB00025,SUP020,HUB-DEL,SKU0463,59,2022-04-07,2022-04-10
INB00024,SUP018,HUB-BLR,SKU0493,116,2022-04-08,2022-04-11
INB00025,SUP020,HUB-DEL,SKU0015,63,2022-04-07,2022-04-11
INB00025,SUP020,HUB-DEL,SKU0188,62,2022-04-09,2022-04-11
INB00025,SUP020,HUB-DEL,SKU0034,69,2022-04-07,2022-04-12
INB00025,SUP020,HUB-DEL,SKU0113,66,2022-04-11,2022-04-12
INB00025,SUP020,HUB-DEL,SKU0249,59,2022-04-09,2022-04-12
INB00025,SUP020,HUB-DEL,SKU0381,57,2022-04-11,2022-04-12
INB00025,SUP020,HUB-DEL,SKU0462,85,2022-04-07,2022-04-12
INB00025,SUP020,HUB-DEL,SKU0267,71,2022-04-12,2022-04-13
INB00025,SUP020,HUB-DEL,SKU0449,60,2022-04-12,2022-04-13
INB00025,SUP020,HUB-DEL,SKU0498,73,2022-04-13,2022-04-13
INB00026,SUP006,HUB-BOM,SKU0214,37,2022-04-12,2022-04-13
INB00026,SUP006,HUB-BOM,SKU0351,41,2022-04-12,2022-04-13
INB00025,SUP020,HUB-DEL,SKU0144,73,2022-04-11,2022-04-14
INB00025,SUP020,HUB-DEL,SKU0297,59,2022-04-10,2022-04-14
INB00025,SUP020,HUB-DEL,SKU0398,82,2022-04-10,2022-04-14
INB00025,SUP020,HUB-DEL,SKU0453,58,2022-04-13,2022-04-14
INB00026,SUP006,HUB-BOM,SKU0123,41,2022-04-12,2022-04-14
INB00026,SUP006,HUB-BOM,SKU0155,37,2022-04-09,2022-04-14
INB00026,SUP006,HUB-BOM,SKU0219,38,2022-04-13,2022-04-14
INB00027,SUP005,HUB-BLR,SKU0492,97,2022-04-10,2022-04-14
INB00025,SUP020,HUB-DEL,SKU0037,63,2022-04-12,2022-04-15
INB00025,SUP020,HUB-DEL,SKU0226,59,2022-04-14,2022-04-15
INB00025,SUP020,HUB-DEL,SKU0426,89,2022-04-15,2022-04-15
INB00026,SUP006,HUB-BOM,SKU0126,42,2022-04-11,2022-04-15
INB00026,SUP006,HUB-BOM,SKU0220,52,2022-04-15,2022-04-15
INB00026,SUP006,HUB-BOM,SKU0315,41,2022-04-13,2022-04-15
INB00026,SUP006,HUB-BOM,SKU0380,43,2022-04-10,2022-04-15
INB00026,SUP006,HUB-BOM,SKU0469,47,2022-04-15,2022-04-15
INB00027,SUP005,HUB-BLR,SKU0038,109,2022-04-13,2022-04-15
INB00027,SUP005,HUB-BLR,SKU0466,101,2022-04-11,2022-04-15
INB00025,SUP020,HUB-DEL,SKU0046,75,2022-04-13,2022-04-16
INB00026,SUP006,HUB-BOM,SKU0106,45,2022-04-12,2022-04-16
INB00026,SUP006,HUB-BOM,SKU0129,57,2022-04-13,2022-04-16
INB00026,SUP006,HUB-BOM,SKU0477,46,2022-04-14,2022-04-16
INB00026,SUP006,HUB-BOM,SKU0496,38,2022-04-11,2022-04-16
INB00027,SUP005,HUB-BLR,SKU0013,130,2022-04-11,2022-04-16
INB00027,SUP005,HUB-BLR,SKU0430,100,2022-04-12,2022-04-16
INB00027,SUP005,HUB-BLR,SKU0472,97,2022-04-13,2022-04-16
INB00026,SUP006,HUB-BOM,SKU0010,40,2022-04-17,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0032,49,2022-04-17,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0064,38,2022-04-15,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0116,45,2022-04-14,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0319,49,2022-04-17,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0337,46,2022-04-17,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0406,43,2022-04-16,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0411,38,2022-04-13,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0483,45,2022-04-13,2022-04-17
INB00027,SUP005,HUB-BLR,SKU0063,127,2022-04-14,2022-04-17
INB00027,SUP005,HUB-BLR,SKU0217,94,2022-04-12,2022-04-17
INB00027,SUP005,HUB-BLR,SKU0407,98,2022-04-16,2022-04-17
INB00026,SUP006,HUB-BOM,SKU0124,37,2022-04-15,2022-04-18
INB00026,SUP006,HUB-BOM,SKU0160,37,2022-04-14,2022-04-18
INB00026,SUP006,HUB-BOM,SKU0180,43,2022-04-18,2022-04-18
INB00026,SUP006,HUB-BOM,SKU0347,42,2022-04-15,2022-04-18
INB00027,SUP005,HUB-BLR,SKU0071,106,2022-04-13,2022-04-18
INB00027,SUP005,HUB-BLR,SKU0295,95,2022-04-15,2022-04-18
INB00027,SUP005,HUB-BLR,SKU0366,120,2022-04-16,2022-04-18
INB00027,SUP005,HUB-BLR,SKU0488,95,2022-04-17,2022-04-18
INB00027,SUP005,HUB-BLR,SKU0500,96,2022-04-14,2022-04-18
INB00026,SUP006,HUB-BOM,SKU0176,41,2022-04-19,2022-04-19
INB00026,SUP006,HUB-BOM,SKU0273,41,2022-04-18,2022-04-19
INB00026,SUP006,HUB-BOM,SKU0300,38,2022-04-18,2022-04-19
INB00027,SUP005,HUB-BLR,SKU0016,103,2022-04-18,2022-04-19
INB00027,SUP005,HUB-BLR,SKU0165,99,2022-04-15,2022-04-19
INB00027,SUP005,HUB-BLR,SKU0324,104,2022-04-14,2022-04-19
INB00028,SUP014,HUB-DEL,SKU0149,69,2022-04-15,2022-04-19
INB00028,SUP014,HUB-DEL,SKU0163,63,2022-04-14,2022-04-19
INB00028,SUP014,HUB-DEL,SKU0422,64,2022-04-16,2022-04-19
INB00028,SUP014,HUB-DEL,SKU0007,65,2022-04-16,2022-04-20
INB00028,SUP014,HUB-DEL,SKU0212,72,2022-04-16,2022-04-20
INB00028,SUP014,HUB-DEL,SKU0215,59,2022-04-16,2022-04-20
INB00028,SUP014,HUB-DEL,SKU0321,78,2022-04-15,2022-04-20
INB00028,SUP014,HUB-DEL,SKU0379,63,2022-04-20,2022-04-20
INB00026,SUP006,HUB-BOM,SKU0056,43,2022-04-20,2022-04-21
INB00027,SUP005,HUB-BLR,SKU0368,101,2022-04-17,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0039,59,2022-04-21,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0086,85,2022-04-19,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0092,78,2022-04-18,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0202,94,2022-04-16,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0298,63,2022-04-20,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0316,71,2022-04-19,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0464,79,2022-04-21,2022-04-21
INB00028,SUP014,HUB-DEL,SKU0052,75,2022-04-20,2022-04-22
INB00028,SUP014,HUB-DEL,SKU0055,65,2022-04-18,2022-04-22
INB00028,SUP014,HUB-DEL,SKU0057,63,2022-04-20,2022-04-22
INB00028,SUP014,HUB-DEL,SKU0173,65,2022-04-20,2022-04-22
INB00028,SUP014,HUB-DEL,SKU0306,63,2022-04-19,2022-04-22
INB00028,SUP014,HUB-DEL,SKU0006,63,2022-04-19,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0008,86,2022-04-19,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0062,59,2022-04-18,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0111,69,2022-04-18,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0135,65,2022-04-23,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0207,61,2022-04-18,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0230,91,2022-04-23,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0312,69,2022-04-18,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0325,61,2022-04-23,2022-04-23
INB00028,SUP014,HUB-DEL,SKU0059,80,2022-04-19,2022-04-24
INB00028,SUP014,HUB-DEL,SKU0142,83,2022-04-21,2022-04-24
INB00028,SUP014,HUB-DEL,SKU0265,68,2022-04-23,2022-04-24
INB00028,SUP014,HUB-DEL,SKU0284,58,2022-04-22,2022-04-24
INB00028,SUP014,HUB-DEL,SKU0424,72,2022-04-19,2022-04-24
INB00028,SUP014,HUB-DEL,SKU0184,59,2022-04-23,2022-04-25
INB00028,SUP014,HUB-DEL,SKU0253,68,2022-04-23,2022-04-25
INB00028,SUP014,HUB-DEL,SKU0417,64,2022-04-25,2022-04-25
INB00028,SUP014,HUB-DEL,SKU0467,60,2022-04-23,2022-04-25
INB00028,SUP014,HUB-DEL,SKU0478,78,2022-04-24,2022-04-25
INB00029,SUP001,HUB-BOM,SKU0001,39,2022-04-21,2022-04-25
INB00029,SUP001,HUB-BOM,SKU0083,43,2022-04-25,2022-04-25
INB00029,SUP001,HUB-BOM,SKU0161,55,2022-04-21,2022-04-25
INB00029,SUP001,HUB-BOM,SKU0193,48,2022-04-22,2022-04-25
INB00029,SUP001,HUB-BOM,SKU0437,43,2022-04-25,2022-04-25
INB00030,SUP007,HUB-BLR,SKU0140,104,2022-04-25,2022-04-25
INB00028,SUP014,HUB-DEL,SKU0376,73,2022-04-22,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0107,51,2022-04-25,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0276,45,2022-04-22,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0338,45,2022-04-21,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0420,37,2022-04-22,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0476,37,2022-04-23,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0051,93,2022-04-23,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0158,95,2022-04-22,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0305,108,2022-04-23,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0345,94,2022-04-26,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0383,94,2022-04-26,2022-04-26
INB00030,SUP007,HUB-BLR,SKU0409,100,2022-04-25,2022-04-26
INB00029,SUP001,HUB-BOM,SKU0049,41,2022-04-26,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0085,47,2022-04-27,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0262,38,2022-04-26,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0275,38,2022-04-24,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0375,39,2022-04-24,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0410,42,2022-04-27,2022-04-27
INB00030,SUP007,HUB-BLR,SKU0175,119,2022-04-26,2022-04-27
INB00030,SUP007,HUB-BLR,SKU0201,95,2022-04-24,2022-04-27
INB00030,SUP007,HUB-BLR,SKU0270,100,2022-04-27,2022-04-27
INB00030,SUP007,HUB-BLR,SKU0475,120,2022-04-23,2022-04-27
INB00029,SUP001,HUB-BOM,SKU0024,42,2022-04-26,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0040,40,2022-04-28,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0146,37,2022-04-27,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0195,41,2022-04-27,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0254,40,2022-04-25,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0259,41,2022-04-28,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0456,41,2022-04-23,2022-04-28
INB00030,SUP007,HUB-BLR,SKU0073,127,2022-04-23,2022-04-28
INB00030,SUP007,HUB-BLR,SKU0413,100,2022-04-25,2022-04-28
INB00030,SUP007,HUB-BLR,SKU0489,100,2022-04-28,2022-04-28
INB00029,SUP001,HUB-BOM,SKU0028,37,2022-04-25,2022-04-29
INB00029,SUP001,HUB-BOM,SKU0171,52,2022-04-24,2022-04-29
INB00029,SUP001,HUB-BOM,SKU0272,41,2022-04-29,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0082,94,2022-04-26,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0143,94,2022-04-26,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0156,115,2022-04-28,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0185,111,2022-04-28,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0205,116,2022-04-25,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0248,96,2022-04-29,2022-04-29
INB00030,SUP007,HUB-BLR,SKU0288,96,2022-04-28,2022-04-29
