Order_Line_ID,Order_ID,Store_ID,SKU,Source_Hub_ID,Order_Date,Required_Delivery_Date,Quantity_Ordered,Is_Express,Quantity_Shipped
OL00283,ORD00094,ST002,SKU0479,HUB-BOM,2022-01-03,2022-01-07,6,False,6
OL00284,ORD00094,ST002,SKU0175,HUB-BOM,2022-01-03,2022-01-07,3,False,3
OL00285,ORD00094,ST002,SKU0006,HUB-DEL,2022-01-03,2022-01-07,3,False,3
OL00286,ORD00095,ST020,SKU0067,HUB-BLR,2022-01-03,2022-01-06,3,True,3
OL00287,ORD00095,ST020,SKU0477,HUB-BOM,2022-01-03,2022-01-06,2,True,2
OL00288,ORD00095,ST020,SKU0030,HUB-DEL,2022-01-03,2022-01-06,4,True,4
OL00289,ORD00096,ST056,SKU0204,HUB-BOM,2022-01-03,2022-01-10,3,False,3
OL00290,ORD00096,ST056,SKU0365,HUB-BLR,2022-01-03,2022-01-10,5,False,5
OL00291,ORD00097,ST016,SKU0118,HUB-BOM,2022-01-03,2022-01-12,2,False,2
OL00292,ORD00098,ST010,SKU0309,HUB-BOM,2022-01-03,2022-01-07,2,False,2
OL00293,ORD00098,ST010,SKU0361,HUB-BLR,2022-01-03,2022-01-07,6,False,6
OL00294,ORD00098,ST010,SKU0017,HUB-BLR,2022-01-03,2022-01-07,13,False,13
OL00295,ORD00098,ST010,SKU0464,HUB-BOM,2022-01-03,2022-01-07,6,False,6
OL00296,ORD00098,ST010,SKU0056,HUB-DEL,2022-01-03,2022-01-07,6,False,6
OL00297,ORD00099,ST018,SKU0428,HUB-BOM,2022-01-03,2022-01-12,3,False,3
OL00298,ORD00099,ST018,SKU0151,HUB-DEL,2022-01-03,2022-01-12,1,False,1
OL00299,ORD00099,ST018,SKU0094,HUB-DEL,2022-01-03,2022-01-12,3,False,3
OL00300,ORD00099,ST018,SKU0499,HUB-BLR,2022-01-03,2022-01-12,5,False,5
OL00301,ORD00100,ST012,SKU0260,HUB-BOM,2022-01-03,2022-01-10,4,False,4
OL00302,ORD00100,ST012,SKU0265,HUB-BLR,2022-01-03,2022-01-10,12,False,12
OL00303,ORD00100,ST012,SKU0151,HUB-DEL,2022-01-03,2022-01-10,3,False,3
OL00304,ORD00100,ST012,SKU0278,HUB-DEL,2022-01-03,2022-01-10,7,False,7
OL00305,ORD00100,ST012,SKU0500,HUB-BOM,2022-01-03,2022-01-10,2,False,2
OL00306,ORD00101,ST052,SKU0057,HUB-BLR,2022-01-03,2022-01-12,12,False,12
OL00307,ORD00101,ST052,SKU0080,HUB-DEL,2022-01-03,2022-01-12,3,False,3
OL00308,ORD00101,ST052,SKU0128,HUB-DEL,2022-01-03,2022-01-12,4,False,4
OL00309,ORD00101,ST052,SKU0396,HUB-BOM,2022-01-03,2022-01-12,3,False,3
OL00310,ORD00101,ST052,SKU0186,HUB-BLR,2022-01-03,2022-01-12,7,False,7
OL00311,ORD00102,ST054,SKU0305,HUB-BOM,2022-01-03,2022-01-09,1,False,1
OL00312,ORD00102,ST054,SKU0007,HUB-BLR,2022-01-03,2022-01-09,2,False,2
OL00313,ORD00102,ST054,SKU0440,HUB-BOM,2022-01-03,2022-01-09,4,False,4
OL00314,ORD00103,ST027,SKU0494,HUB-BLR,2022-01-03,2022-01-10,4,False,4
OL00315,ORD00104,ST027,SKU0257,HUB-BOM,2022-01-03,2022-01-13,5,False,5
OL00316,ORD00104,ST027,SKU0166,HUB-BLR,2022-01-03,2022-01-13,6,False,6
OL00317,ORD00105,ST026,SKU0357,HUB-BLR,2022-01-03,2022-01-07,6,False,6
OL00318,ORD00105,ST026,SKU0277,HUB-BLR,2022-01-03,2022-01-07,9,False,9
OL00319,ORD00105,ST026,SKU0178,HUB-DEL,2022-01-03,2022-01-07,6,False,6
OL00320,ORD00105,ST026,SKU0315,HUB-DEL,2022-01-03,2022-01-07,6,False,6
OL00321,ORD00105,ST026,SKU0404,HUB-BOM,2022-01-03,2022-01-07,5,False,5
OL00322,ORD00106,ST010,SKU0143,HUB-DEL,2022-01-03,2022-01-08,3,False,3
OL00323,ORD00106,ST010,SKU0264,HUB-BLR,2022-01-03,2022-01-08,9,False,9
OL00324,ORD00106,ST010,SKU0120,HUB-BOM,2022-01-03,2022-01-08,7,False,7
OL00325,ORD00106,ST010,SKU0018,HUB-BOM,2022-01-03,2022-01-08,6,False,6
OL00326,ORD00107,ST008,SKU0340,HUB-DEL,2022-01-04,2022-01-11,7,False,7
OL00327,ORD00107,ST008,SKU0465,HUB-BOM,2022-01-04,2022-01-11,4,False,4
OL00328,ORD00107,ST008,SKU0069,HUB-DEL,2022-01-04,2022-01-11,6,False,6
OL00329,ORD00107,ST008,SKU0490,HUB-BOM,2022-01-04,2022-01-11,6,False,6
OL00330,ORD00107,ST008,SKU0184,HUB-DEL,2022-01-04,2022-01-11,7,False,7
OL00331,ORD00108,ST030,SKU0145,HUB-BOM,2022-01-04,2022-01-09,6,False,6
OL00332,ORD00109,ST038,SKU0103,HUB-BLR,2022-01-04,2022-01-11,3,False,3
OL00333,ORD00110,ST019,SKU0308,HUB-DEL,2022-01-04,2022-01-12,4,False,4
OL00334,ORD00110,ST019,SKU0018,HUB-BOM,2022-01-04,2022-01-12,2,False,2
OL00335,ORD00111,ST056,SKU0081,HUB-BLR,2022-01-04,2022-01-12,3,False,3
OL00336,ORD00111,ST056,SKU0199,HUB-BLR,2022-01-04,2022-01-12,6,False,6
OL00337,ORD00111,ST056,SKU0484,HUB-BOM,2022-01-04,2022-01-12,2,False,2
OL00338,ORD00111,ST056,SKU0023,HUB-DEL,2022-01-04,2022-01-12,3,False,3
OL00339,ORD00112,ST006,SKU0301,HUB-BOM,2022-01-04,2022-01-09,3,False,3
OL00340,ORD00113,ST029,SKU0161,HUB-BLR,2022-01-04,2022-01-07,5,True,5
OL00341,ORD00113,ST029,SKU0102,HUB-BOM,2022-01-04,2022-01-07,5,True,5
OL00342,ORD00113,ST029,SKU0201,HUB-DEL,2022-01-04,2022-01-07,7,True,7
OL00343,ORD00113,ST029,SKU0254,HUB-BOM,2022-01-04,2022-01-07,2,True,2
OL00344,ORD00113,ST029,SKU0386,HUB-BOM,2022-01-04,2022-01-07,5,True,5
OL00345,ORD00114,ST004,SKU0157,HUB-DEL,2022-01-04,2022-01-14,9,False,9
OL00346,ORD00114,ST004,SKU0098,HUB-DEL,2022-01-04,2022-01-14,7,False,7
OL00347,ORD00115,ST015,SKU0021,HUB-DEL,2022-01-04,2022-01-09,4,False,4
OL00348,ORD00115,ST015,SKU0191,HUB-BLR,2022-01-04,2022-01-09,3,False,3
OL00349,ORD00115,ST015,SKU0264,HUB-BLR,2022-01-04,2022-01-09,6,False,6
OL00350,ORD00115,ST015,SKU0343,HUB-BOM,2022-01-04,2022-01-09,3,False,3
OL00351,ORD00116,ST020,SKU0412,HUB-BLR,2022-01-04,2022-01-08,4,False,4
OL00352,ORD00116,ST020,SKU0315,HUB-DEL,2022-01-04,2022-01-08,2,False,2
OL00353,ORD00116,ST020,SKU0388,HUB-BLR,2022-01-04,2022-01-08,4,False,4
OL00354,ORD00116,ST020,SKU0348,HUB-BLR,2022-01-04,2022-01-08,7,False,7
OL00355,ORD00116,ST020,SKU0285,HUB-BLR,2022-01-04,2022-01-08,4,False,4
OL00356,ORD00117,ST056,SKU0027,HUB-BLR,2022-01-04,2022-01-14,3,False,3
OL00357,ORD00117,ST056,SKU0401,HUB-BLR,2022-01-04,2022-01-14,7,False,7
OL00358,ORD00118,ST021,SKU0233,HUB-BLR,2022-01-04,2022-01-08,5,False,5
OL00359,ORD00119,ST050,SKU0122,HUB-DEL,2022-01-04,2022-01-07,7,True,7
OL00360,ORD00119,ST050,SKU0139,HUB-BLR,2022-01-04,2022-01-07,11,True,11
OL00361,ORD00119,ST050,SKU0287,HUB-DEL,2022-01-04,2022-01-07,2,True,2
OL00362,ORD00119,ST050,SKU0488,HUB-BLR,2022-01-04,2022-01-07,9,True,9
OL00363,ORD00119,ST050,SKU0258,HUB-DEL,2022-01-04,2022-01-07,6,True,6
OL00364,ORD00120,ST038,SKU0094,HUB-DEL,2022-01-04,2022-01-12,4,False,4
OL00365,ORD00120,ST038,SKU0376,HUB-DEL,2022-01-04,2022-01-12,3,False,3
OL00366,ORD00120,ST038,SKU0457,HUB-DEL,2022-01-04,2022-01-12,2,False,2
OL00367,ORD00120,ST038,SKU0292,HUB-DEL,2022-01-04,2022-01-12,2,False,2
OL00368,ORD00121,ST042,SKU0129,HUB-DEL,2022-01-04,2022-01-11,4,False,4
OL00369,ORD00122,ST009,SKU0344,HUB-BOM,2022-01-04,2022-01-11,4,False,4
OL00370,ORD00122,ST009,SKU0401,HUB-BLR,2022-01-04,2022-01-11,5,False,5
OL00371,ORD00122,ST009,SKU0254,HUB-BOM,2022-01-04,2022-01-11,3,False,3
OL00372,ORD00122,ST009,SKU0200,HUB-BLR,2022-01-04,2022-01-11,11,False,11
OL00373,ORD00123,ST039,SKU0149,HUB-BOM,2022-01-04,2022-01-13,3,False,3
OL00374,ORD00123,ST039,SKU0473,HUB-BLR,2022-01-04,2022-01-13,7,False,7
OL00375,ORD00123,ST039,SKU0225,HUB-DEL,2022-01-04,2022-01-13,3,False,3
OL00376,ORD00124,ST046,SKU0238,HUB-BLR,2022-01-04,2022-01-13,12,False,12
OL00377,ORD00124,ST046,SKU0246,HUB-BOM,2022-01-04,2022-01-13,8,False,8
OL00378,ORD00124,ST046,SKU0365,HUB-BLR,2022-01-04,2022-01-13,14,False,14
OL00379,ORD00124,ST046,SKU0057,HUB-BLR,2022-01-04,2022-01-13,16,False,16
OL00380,ORD00124,ST046,SKU0204,HUB-BOM,2022-01-04,2022-01-13,7,False,7
OL00381,ORD00125,ST034,SKU0164,HUB-BOM,2022-01-04,2022-01-11,6,False,6
OL00382,ORD00125,ST034,SKU0126,HUB-BLR,2022-01-04,2022-01-11,12,False,12
OL00383,ORD00125,ST034,SKU0060,HUB-BOM,2022-01-04,2022-01-11,3,False,3
OL00384,ORD00125,ST034,SKU0194,HUB-BOM,2022-01-04,2022-01-11,8,False,8
OL00385,ORD00126,ST058,SKU0423,HUB-BLR,2022-01-04,2022-01-08,3,False,3
OL00386,ORD00126,ST058,SKU0044,HUB-BLR,2022-01-04,2022-01-08,4,False,4
OL00387,ORD00127,ST021,SKU0450,HUB-BOM,2022-01-04,2022-01-07,1,True,1
OL00388,ORD00127,ST021,SKU0143,HUB-DEL,2022-01-04,2022-01-07,3,True,3
OL00389,ORD00127,ST021,SKU0266,HUB-BOM,2022-01-04,2022-01-07,1,True,1
OL00390,ORD00127,ST021,SKU0186,HUB-BLR,2022-01-04,2022-01-07,6,True,6
OL00391,ORD00127,ST021,SKU0377,HUB-BLR,2022-01-04,2022-01-07,4,True,4
OL00392,ORD00128,ST011,SKU0458,HUB-DEL,2022-01-04,2022-01-10,5,False,5
OL00393,ORD00128,ST011,SKU0089,HUB-DEL,2022-01-04,2022-01-10,3,False,3
OL00394,ORD00128,ST011,SKU0274,HUB-BOM,2022-01-04,2022-01-10,6,False,6
OL00395,ORD00129,ST016,SKU0039,HUB-DEL,2022-01-04,2022-01-11,4,False,4
OL00396,ORD00129,ST016,SKU0339,HUB-BLR,2022-01-04,2022-01-11,4,False,4
OL00397,ORD00129,ST016,SKU0182,HUB-DEL,2022-01-04,2022-01-11,3,False,3
OL00398,ORD00129,ST016,SKU0117,HUB-BOM,2022-01-04,2022-01-11,3,False,3
OL00399,ORD00129,ST016,SKU0376,HUB-DEL,2022-01-04,2022-01-11,4,False,4
OL00400,ORD00130,ST012,SKU0399,HUB-BLR,2022-01-04,2022-01-09,5,False,5
OL00401,ORD00130,ST012,SKU0219,HUB-DEL,2022-01-04,2022-01-09,8,False,8
OL00402,ORD00131,ST043,SKU0157,HUB-DEL,2022-01-04,2022-01-08,3,False,3
OL00403,ORD00131,ST043,SKU0414,HUB-BOM,2022-01-04,2022-01-08,3,False,3
OL00404,ORD00132,ST006,SKU0251,HUB-BOM,2022-01-04,2022-01-10,2,False,2
OL00405,ORD00132,ST006,SKU0111,HUB-DEL,2022-01-04,2022-01-10,3,False,3
OL00406,ORD00132,ST006,SKU0209,HUB-DEL,2022-01-04,2022-01-10,6,False,6
OL00407,ORD00132,ST006,SKU0115,HUB-BLR,2022-01-04,2022-01-10,14,False,14
OL00408,ORD00133,ST007,SKU0250,HUB-DEL,2022-01-04,2022-01-12,4,False,4
OL00409,ORD00133,ST007,SKU0492,HUB-DEL,2022-01-04,2022-01-12,3,False,3
OL00410,ORD00133,ST007,SKU0263,HUB-BLR,2022-01-04,2022-01-12,9,False,9
OL00411,ORD00134,ST054,SKU0068,HUB-BLR,2022-01-04,2022-01-09,5,False,5
OL00412,ORD00134,ST054,SKU0050,HUB-BOM,2022-01-04,2022-01-09,1,False,1
OL00413,ORD00134,ST054,SKU0487,HUB-BLR,2022-01-04,2022-01-09,5,False,5
OL00414,ORD00135,ST059,SKU0372,HUB-BOM,2022-01-04,2022-01-11,3,False,3
OL00415,ORD00135,ST059,SKU0383,HUB-BOM,2022-01-04,2022-01-11,4,False,4
OL00416,ORD00135,ST059,SKU0369,HUB-BOM,2022-01-04,2022-01-11,3,False,3
OL00417,ORD00135,ST059,SKU0261,HUB-DEL,2022-01-04,2022-01-11,4,False,4
OL00418,ORD00135,ST059,SKU0415,HUB-BOM,2022-01-04,2022-01-11,1,False,1
OL00419,ORD00136,ST033,SKU0178,HUB-DEL,2022-01-04,2022-01-08,5,False,5
OL00420,ORD00136,ST033,SKU0458,HUB-DEL,2022-01-04,2022-01-08,4,False,4
OL00421,ORD00136,ST033,SKU0230,HUB-BLR,2022-01-04,2022-01-08,7,False,7
OL00422,ORD00137,ST044,SKU0359,HUB-BOM,2022-01-04,2022-01-12,1,False,1
OL00423,ORD00137,ST044,SKU0135,HUB-DEL,2022-01-04,2022-01-12,2,False,2
OL00424,ORD00137,ST044,SKU0301,HUB-BOM,2022-01-04,2022-01-12,1,False,1
OL00425,ORD00137,ST044,SKU0249,HUB-BOM,2022-01-04,2022-01-12,2,False,2
OL00426,ORD00138,ST039,SKU0145,HUB-BOM,2022-01-04,2022-01-14,3,False,3
OL00427,ORD00138,ST039,SKU0316,HUB-BLR,2022-01-04,2022-01-14,5,False,5
OL00428,ORD00139,ST011,SKU0206,HUB-DEL,2022-01-04,2022-01-14,4,False,4
OL00429,ORD00139,ST011,SKU0277,HUB-BLR,2022-01-04,2022-01-14,8,False,8
OL00430,ORD00140,ST017,SKU0035,HUB-BLR,2022-01-04,2022-01-10,3,False,3
OL00431,ORD00140,ST017,SKU0492,HUB-DEL,2022-01-04,2022-01-10,3,False,3
OL00432,ORD00141,ST025,SKU0126,HUB-BLR,2022-01-04,2022-01-08,6,False,6
OL00433,ORD00142,ST045,SKU0001,HUB-BOM,2022-01-04,2022-01-07,3,True,3
OL00434,ORD00142,ST045,SKU0395,HUB-BLR,2022-01-04,2022-01-07,13,True,13
OL00435,ORD00142,ST045,SKU0336,HUB-DEL,2022-01-04,2022-01-07,8,True,8
OL00436,ORD00142,ST045,SKU0125,HUB-BLR,2022-01-04,2022-01-07,10,True,10
OL00437,ORD00143,ST022,SKU0323,HUB-BLR,2022-01-04,2022-01-11,4,False,4
OL00438,ORD00143,ST022,SKU0027,HUB-BLR,2022-01-04,2022-01-11,2,False,2
OL00439,ORD00143,ST022,SKU0030,HUB-DEL,2022-01-04,2022-01-11,2,False,2
OL00440,ORD00143,ST022,SKU0121,HUB-BOM,2022-01-04,2022-01-11,1,False,1
OL00441,ORD00143,ST022,SKU0046,HUB-DEL,2022-01-04,2022-01-11,3,False,3
OL00442,ORD00144,ST010,SKU0121,HUB-BOM,2022-01-04,2022-01-14,3,False,3
OL00443,ORD00144,ST010,SKU0021,HUB-DEL,2022-01-04,2022-01-14,7,False,7
OL00444,ORD00145,ST023,SKU0277,HUB-BLR,2022-01-04,2022-01-07,9,True,9
OL00445,ORD00146,ST011,SKU0305,HUB-BOM,2022-01-04,2022-01-12,6,False,6
OL00446,ORD00147,ST052,SKU0314,HUB-BLR,2022-01-04,2022-01-09,11,False,11
OL00447,ORD00147,ST052,SKU0296,HUB-BOM,2022-01-04,2022-01-09,4,False,4
OL00448,ORD00147,ST052,SKU0350,HUB-DEL,2022-01-04,2022-01-09,6,False,6
OL00449,ORD00148,ST030,SKU0344,HUB-BOM,2022-01-04,2022-01-14,6,False,6
OL00450,ORD00148,ST030,SKU0046,HUB-DEL,2022-01-04,2022-01-14,5,False,5
OL00451,ORD00149,ST054,SKU0246,HUB-BOM,2022-01-05,2022-01-15,4,False,4
OL00452,ORD00149,ST054,SKU0221,HUB-BLR,2022-01-05,2022-01-15,5,False,5
OL00453,ORD00149,ST054,SKU0343,HUB-BOM,2022-01-05,2022-01-15,4,False,4
OL00454,ORD00150,ST042,SKU0375,HUB-DEL,2022-01-05,2022-01-10,4,False,4
OL00455,ORD00150,ST042,SKU0108,HUB-BOM,2022-01-05,2022-01-10,3,False,3
OL00456,ORD00151,ST054,SKU0036,HUB-DEL,2022-01-05,2022-01-14,1,False,1
OL00457,ORD00151,ST054,SKU0070,HUB-BOM,2022-01-05,2022-01-14,3,False,3
OL00458,ORD00151,ST054,SKU0107,HUB-DEL,2022-01-05,2022-01-14,3,False,3
OL00459,ORD00151,ST054,SKU0396,HUB-BOM,2022-01-05,2022-01-14,2,False,2
OL00460,ORD00151,ST054,SKU0395,HUB-BLR,2022-01-05,2022-01-14,5,False,5
OL00461,ORD00152,ST038,SKU0086,HUB-DEL,2022-01-05,2022-01-13,4,False,4
OL00462,ORD00152,ST038,SKU0155,HUB-BOM,2022-01-05,2022-01-13,3,False,3
OL00463,ORD00152,ST038,SKU0136,HUB-DEL,2022-01-05,2022-01-13,2,False,2
OL00464,ORD00152,ST038,SKU0169,HUB-BLR,2022-01-05,2022-01-13,3,False,3
OL00465,ORD00153,ST045,SKU0104,HUB-BLR,2022-01-05,2022-01-09,9,False,9
OL00466,ORD00153,ST045,SKU0293,HUB-BLR,2022-01-05,2022-01-09,7,False,7
OL00467,ORD00153,ST045,SKU0307,HUB-BLR,2022-01-05,2022-01-09,15,False,15
OL00468,ORD00154,ST037,SKU0178,HUB-DEL,2022-01-05,2022-01-14,4,False,4
OL00469,ORD00155,ST036,SKU0118,HUB-BOM,2022-01-05,2022-01-09,3,False,3
OL00470,ORD00156,ST029,SKU0111,HUB-DEL,2022-01-05,2022-01-14,4,False,4
OL00471,ORD00157,ST031,SKU0466,HUB-BLR,2022-01-05,2022-01-15,6,False,6
OL00472,ORD00157,ST031,SKU0324,HUB-BOM,2022-01-05,2022-01-15,3,False,3
OL00473,ORD00157,ST031,SKU0257,HUB-BOM,2022-01-05,2022-01-15,7,False,7
OL00474,ORD00158,ST055,SKU0099,HUB-BLR,2022-01-05,2022-01-15,8,False,8
OL00475,ORD00158,ST055,SKU0239,HUB-DEL,2022-01-05,2022-01-15,5,False,5
OL00476,ORD00158,ST055,SKU0078,HUB-BOM,2022-01-05,2022-01-15,4,False,4
OL00477,ORD00159,ST035,SKU0347,HUB-BOM,2022-01-05,2022-01-10,4,False,4
OL00478,ORD00159,ST035,SKU0425,HUB-BOM,2022-01-05,2022-01-10,3,False,3
OL00479,ORD00159,ST035,SKU0383,HUB-BOM,2022-01-05,2022-01-10,3,False,3
OL00480,ORD00159,ST035,SKU0369,HUB-BOM,2022-01-05,2022-01-10,4,False,4
OL00481,ORD00159,ST035,SKU0100,HUB-BOM,2022-01-05,2022-01-10,2,False,2
OL00482,ORD00160,ST019,SKU0327,HUB-BLR,2022-01-05,2022-01-14,4,False,4
OL00483,ORD00160,ST019,SKU0278,HUB-DEL,2022-01-05,2022-01-14,1,False,1
OL00484,ORD00160,ST019,SKU0254,HUB-BOM,2022-01-05,2022-01-14,2,False,2
OL00485,ORD00161,ST052,SKU0175,HUB-BOM,2022-01-05,2022-01-08,7,True,7
OL00486,ORD00161,ST052,SKU0428,HUB-BOM,2022-01-05,2022-01-08,6,True,6
OL00487,ORD00161,ST052,SKU0429,HUB-BLR,2022-01-05,2022-01-08,11,True,11
OL00488,ORD00161,ST052,SKU0183,HUB-BOM,2022-01-05,2022-01-08,4,True,4
OL00489,ORD00162,ST042,SKU0399,HUB-BLR,2022-01-05,2022-01-13,3,False,3
OL00490,ORD00162,ST042,SKU0008,HUB-BOM,2022-01-05,2022-01-13,3,False,3
OL00491,ORD00162,ST042,SKU0141,HUB-BOM,2022-01-05,2022-01-13,2,False,2
OL00492,ORD00162,ST042,SKU0141,HUB-BOM,2022-01-05,2022-01-13,3,False,3
OL00493,ORD00162,ST042,SKU0326,HUB-BLR,2022-01-05,2022-01-13,3,False,3
OL00494,ORD00163,ST014,SKU0113,HUB-BOM,2022-01-05,2022-01-11,3,False,3
OL00495,ORD00163,ST014,SKU0070,HUB-BOM,2022-01-05,2022-01-11,3,False,3
OL00496,ORD00163,ST014,SKU0341,HUB-BOM,2022-01-05,2022-01-11,1,False,1
OL00497,ORD00163,ST014,SKU0428,HUB-BOM,2022-01-05,2022-01-11,3,False,3
OL00498,ORD00164,ST055,SKU0413,HUB-BLR,2022-01-05,2022-01-15,5,False,5
OL00499,ORD00164,ST055,SKU0468,HUB-BOM,2022-01-05,2022-01-15,4,False,4
OL00500,ORD00164,ST055,SKU0294,HUB-BOM,2022-01-05,2022-01-15,1,False,1
OL00501,ORD00164,ST055,SKU0259,HUB-DEL,2022-01-05,2022-01-15,4,False,4
OL00502,ORD00165,ST014,SKU0205,HUB-BLR,2022-01-05,2022-01-12,4,False,4
OL00503,ORD00166,ST024,SKU0312,HUB-DEL,2022-01-05,2022-01-08,5,True,5
OL00504,ORD00166,ST024,SKU0305,HUB-BOM,2022-01-05,2022-01-08,3,True,3
OL00505,ORD00166,ST024,SKU0021,HUB-DEL,2022-01-05,2022-01-08,6,True,6
OL00506,ORD00166,ST024,SKU0103,HUB-BLR,2022-01-05,2022-01-08,16,True,16
OL00507,ORD00167,ST010,SKU0005,HUB-BLR,2022-01-05,2022-01-08,10,True,10
OL00508,ORD00167,ST010,SKU0293,HUB-BLR,2022-01-05,2022-01-08,6,True,6
OL00509,ORD00167,ST010,SKU0403,HUB-BLR,2022-01-05,2022-01-08,11,True,11
OL00510,ORD00167,ST010,SKU0458,HUB-DEL,2022-01-05,2022-01-08,7,True,7
OL00511,ORD00168,ST056,SKU0145,HUB-BOM,2022-01-05,2022-01-14,1,False,1
OL00512,ORD00168,ST056,SKU0312,HUB-DEL,2022-01-05,2022-01-14,2,False,2
OL00513,ORD00168,ST056,SKU0111,HUB-DEL,2022-01-05,2022-01-14,3,False,3
OL00514,ORD00169,ST045,SKU0170,HUB-BOM,2022-01-05,2022-01-11,9,False,9
OL00515,ORD00170,ST008,SKU0385,HUB-BOM,2022-01-05,2022-01-11,7,False,7
OL00516,ORD00171,ST022,SKU0125,HUB-BLR,2022-01-05,2022-01-13,3,False,3
OL00517,ORD00171,ST022,SKU0120,HUB-BOM,2022-01-05,2022-01-13,1,False,1
OL00518,ORD00171,ST022,SKU0329,HUB-BLR,2022-01-05,2022-01-13,6,False,6
OL00519,ORD00172,ST025,SKU0185,HUB-BOM,2022-01-05,2022-01-15,5,False,5
OL00520,ORD00172,ST025,SKU0292,HUB-DEL,2022-01-05,2022-01-15,3,False,3
OL00521,ORD00172,ST025,SKU0158,HUB-BOM,2022-01-05,2022-01-15,5,False,5
OL00522,ORD00173,ST043,SKU0386,HUB-BOM,2022-01-05,2022-01-14,3,False,3
OL00523,ORD00173,ST043,SKU0334,HUB-BOM,2022-01-05,2022-01-14,3,False,3
OL00524,ORD00174,ST035,SKU0382,HUB-BLR,2022-01-05,2022-01-11,3,False,3
OL00525,ORD00174,ST035,SKU0057,HUB-BLR,2022-01-05,2022-01-11,7,False,7
OL00526,ORD00174,ST035,SKU0043,HUB-BOM,2022-01-05,2022-01-11,2,False,2
OL00527,ORD00174,ST035,SKU0124,HUB-BLR,2022-01-05,2022-01-11,3,False,3
OL00528,ORD00175,ST039,SKU0227,HUB-DEL,2022-01-05,2022-01-09,5,False,5
OL00529,ORD00175,ST039,SKU0145,HUB-BOM,2022-01-05,2022-01-09,1,False,1
OL00530,ORD00175,ST039,SKU0068,HUB-BLR,2022-01-05,2022-01-09,4,False,4
OL00531,ORD00175,ST039,SKU0086,HUB-DEL,2022-01-05,2022-01-09,2,False,2
OL00532,ORD00176,ST038,SKU0236,HUB-BLR,2022-01-05,2022-01-13,7,False,7
OL00533,ORD00176,ST038,SKU0311,HUB-DEL,2022-01-05,2022-01-13,3,False,3
OL00534,ORD00177,ST046,SKU0367,HUB-BOM,2022-01-05,2022-01-11,3,False,3
OL00535,ORD00177,ST046,SKU0497,HUB-DEL,2022-01-05,2022-01-11,7,False,7
OL00536,ORD00177,ST046,SKU0181,HUB-DEL,2022-01-05,2022-01-11,6,False,6
OL00537,ORD00177,ST046,SKU0384,HUB-DEL,2022-01-05,2022-01-11,8,False,8
OL00538,ORD00178,ST013,SKU0318,HUB-BLR,2022-01-05,2022-01-12,8,False,8
OL00539,ORD00178,ST013,SKU0275,HUB-DEL,2022-01-05,2022-01-12,2,False,2
OL00540,ORD00178,ST013,SKU0475,HUB-BOM,2022-01-05,2022-01-12,3,False,3
OL00541,ORD00178,ST013,SKU0009,HUB-DEL,2022-01-05,2022-01-12,3,False,3
OL00542,ORD00178,ST013,SKU0030,HUB-DEL,2022-01-05,2022-01-12,5,False,5
OL00543,ORD00179,ST034,SKU0043,HUB-BOM,2022-01-05,2022-01-10,3,False,3
OL00544,ORD00179,ST034,SKU0003,HUB-BLR,2022-01-05,2022-01-10,13,False,13
OL00545,ORD00179,ST034,SKU0095,HUB-BLR,2022-01-05,2022-01-10,10,False,10
OL00546,ORD00179,ST034,SKU0186,HUB-BLR,2022-01-05,2022-01-10,12,False,12
OL00547,ORD00179,ST034,SKU0312,HUB-DEL,2022-01-05,2022-01-10,9,False,9
OL00548,ORD00180,ST033,SKU0247,HUB-DEL,2022-01-05,2022-01-08,7,True,7
OL00549,ORD00180,ST033,SKU0474,HUB-BLR,2022-01-05,2022-01-08,7,True,7
OL00550,ORD00181,ST026,SKU0120,HUB-BOM,2022-01-05,2022-01-14,3,False,3
OL00551,ORD00182,ST053,SKU0055,HUB-BLR,2022-01-05,2022-01-10,9,False,9
OL00552,ORD00182,ST053,SKU0444,HUB-BLR,2022-01-05,2022-01-10,9,False,9
OL00553,ORD00182,ST053,SKU0265,HUB-BLR,2022-01-05,2022-01-10,13,False,13
OL00554,ORD00182,ST053,SKU0194,HUB-BOM,2022-01-05,2022-01-10,2,False,2
OL00555,ORD00183,ST029,SKU0130,HUB-BOM,2022-01-05,2022-01-10,2,False,2
OL00556,ORD00183,ST029,SKU0269,HUB-BOM,2022-01-05,2022-01-10,6,False,6
OL00557,ORD00184,ST027,SKU0450,HUB-BOM,2022-01-05,2022-01-14,6,False,6
OL00558,ORD00185,ST027,SKU0224,HUB-DEL,2022-01-05,2022-01-12,2,False,2
OL00559,ORD00185,ST027,SKU0207,HUB-BOM,2022-01-05,2022-01-12,2,False,2
OL00560,ORD00185,ST027,SKU0400,HUB-BOM,2022-01-05,2022-01-12,4,False,4
OL00561,ORD00185,ST027,SKU0242,HUB-BLR,2022-01-05,2022-01-12,5,False,5
OL00562,ORD00185,ST027,SKU0347,HUB-BOM,2022-01-05,2022-01-12,2,False,2
OL00563,ORD00186,ST045,SKU0021,HUB-DEL,2022-01-06,2022-01-16,9,False,9
OL00564,ORD00186,ST045,SKU0319,HUB-DEL,2022-01-06,2022-01-16,4,False,4
OL00565,ORD00186,ST045,SKU0166,HUB-BLR,2022-01-06,2022-01-16,12,False,12
OL00566,ORD00186,ST045,SKU0478,HUB-BLR,2022-01-06,2022-01-16,7,False,7
