Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Timestamp,Arrival_Timestamp,Transportation_Cost
SL000207,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-02-23 18:00:00,2024-02-25 14:06:40.000000,21875.0
SL000208,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-23 18:00:00,2024-02-27 00:46:40.000000,31058.75
SL000209,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-23 18:00:00,2024-02-25 22:06:40.000000,21855.0
SL000210,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-24 18:00:00,2024-02-28 11:46:40.000000,30941.0
SL000211,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-24 18:00:00,2024-02-28 13:46:40.000000,30914.0
SL000212,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-02-25 18:00:00,2024-02-27 15:13:20.000000,17323.0
SL000213,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-25 18:00:00,2024-02-29 12:46:40.000000,30819.25
SL000214,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-02-25 18:00:00,2024-02-27 00:13:20.000000,17044.5
SL000215,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-25 18:00:00,2024-02-28 04:46:40.000000,30896.25
SL000216,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-25 18:00:00,2024-02-27 19:06:40.000000,21868.75
SL000217,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-02-26 18:00:00,2024-02-28 12:13:20.000000,17008.75
SL000218,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-26 18:00:00,2024-02-29 13:46:40.000000,30968.9
SL000219,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-02-26 18:00:00,2024-02-29 00:06:40.000000,21934.0
SL000220,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-26 18:00:00,2024-02-29 16:46:40.000000,30846.5
SL000221,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-26 18:00:00,2024-02-28 20:06:40.000000,22016.5
SL000222,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-02-27 18:00:00,2024-03-01 04:13:20.000000,17193.75
SL000223,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-27 18:00:00,2024-03-02 17:46:40.000000,31055.0
SL000224,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-02-27 18:00:00,2024-03-01 00:13:20.000000,17066.75
SL000225,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-02-27 18:00:00,2024-03-01 13:06:40.000000,21875.75
SL000226,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-27 18:00:00,2024-03-02 17:46:40.000000,30842.0
SL000227,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-27 18:00:00,2024-02-29 20:06:40.000000,21983.75
SL000228,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-02-28 18:00:00,2024-03-01 15:13:20.000000,17153.5
SL000229,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-28 18:00:00,2024-03-03 09:46:40.000000,30818.0
SL000230,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-02-28 18:00:00,2024-03-01 04:13:20.000000,17162.0
SL000231,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-02-28 18:00:00,2024-03-02 01:06:40.000000,22046.0
SL000232,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-28 18:00:00,2024-03-01 09:06:40.000000,21920.0
SL000233,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-02-29 18:00:00,2024-03-03 10:13:20.000000,17018.75
SL000234,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-02-29 18:00:00,2024-03-04 09:46:40.000000,30818.0
SL000235,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-02-29 18:00:00,2024-03-02 23:06:40.000000,21900.5
SL000236,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-02-29 18:00:00,2024-03-03 04:46:40.000000,30847.5
SL000237,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-02-29 18:00:00,2024-03-02 10:06:40.000000,21826.25
SL000238,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-01 18:00:00,2024-03-04 03:46:40.000000,30885.5
SL000239,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-01 18:00:00,2024-03-04 10:06:40.000000,22045.5
SL000240,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-01 18:00:00,2024-03-05 06:46:40.000000,31061.25
SL000241,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-02 18:00:00,2024-03-05 12:13:20.000000,17102.25
SL000242,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-02 18:00:00,2024-03-05 12:46:40.000000,30851.0
SL000243,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-02 18:00:00,2024-03-04 00:13:20.000000,17106.5
SL000244,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-02 18:00:00,2024-03-04 11:06:40.000000,22058.25
SL000245,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-02 18:00:00,2024-03-04 23:06:40.000000,21998.0
SL000246,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-03 18:00:00,2024-03-06 08:13:20.000000,17049.25
SL000247,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-03 18:00:00,2024-03-06 04:46:40.000000,31032.8
SL000248,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-03 18:00:00,2024-03-05 04:13:20.000000,17182.5
SL000249,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-03 18:00:00,2024-03-07 00:46:40.000000,30850.25
SL000250,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-04 18:00:00,2024-03-05 22:13:20.000000,17011.25
SL000251,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-04 18:00:00,2024-03-07 17:46:40.000000,31173.5
SL000252,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-04 18:00:00,2024-03-07 11:13:20.000000,17168.0
SL000253,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-04 18:00:00,2024-03-08 16:46:40.000000,31067.0
SL000254,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-04 18:00:00,2024-03-07 20:06:40.000000,21881.25
SL000255,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-05 18:00:00,2024-03-08 16:13:20.000000,17034.0
SL000256,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-05 18:00:00,2024-03-09 01:06:40.000000,21938.5
SL000257,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-05 18:00:00,2024-03-08 04:46:40.000000,30930.5
SL000258,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-06 18:00:00,2024-03-07 23:13:20.000000,17144.75
SL000259,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-06 18:00:00,2024-03-09 02:46:40.000000,31468.1
SL000260,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-06 18:00:00,2024-03-08 17:13:20.000000,17222.25
SL000261,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-06 18:00:00,2024-03-10 16:46:40.000000,30905.0
SL000262,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-07 18:00:00,2024-03-09 08:13:20.000000,17341.55
SL000263,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-07 18:00:00,2024-03-10 01:46:40.000000,30944.0
SL000264,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-07 18:00:00,2024-03-09 07:13:20.000000,17234.0
SL000265,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-07 18:00:00,2024-03-10 16:06:40.000000,21870.0
SL000266,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-07 18:00:00,2024-03-10 18:06:40.000000,21971.0
SL000267,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-08 18:00:00,2024-03-11 00:13:20.000000,17030.0
SL000268,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-08 18:00:00,2024-03-12 01:46:40.000000,30933.2
SL000269,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-08 18:00:00,2024-03-10 14:06:40.000000,21937.0
SL000270,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-09 18:00:00,2024-03-11 23:13:20.000000,17030.25
SL000271,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-09 18:00:00,2024-03-13 09:46:40.000000,31155.8
SL000272,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-09 18:00:00,2024-03-12 01:46:40.000000,30836.0
SL000273,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-09 18:00:00,2024-03-11 11:06:40.000000,21932.0
SL000274,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-10 18:00:00,2024-03-13 13:13:20.000000,17391.0
SL000275,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-10 18:00:00,2024-03-13 21:06:40.000000,21845.5
SL000276,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-11 18:00:00,2024-03-13 00:13:20.000000,17188.0
SL000277,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-11 18:00:00,2024-03-14 14:46:40.000000,31029.0
SL000278,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-11 18:00:00,2024-03-13 16:13:20.000000,17495.0
SL000279,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-11 18:00:00,2024-03-13 16:06:40.000000,22327.0
SL000280,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-11 18:00:00,2024-03-14 06:46:40.000000,31052.5
SL000281,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-11 18:00:00,2024-03-13 19:06:40.000000,22089.5
SL000282,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-12 18:00:00,2024-03-14 14:13:20.000000,17185.5
SL000283,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-12 18:00:00,2024-03-16 07:46:40.000000,30909.5
SL000284,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-12 18:00:00,2024-03-15 04:06:40.000000,21927.0
SL000285,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-13 18:00:00,2024-03-15 17:13:20.000000,17192.9
SL000286,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-13 18:00:00,2024-03-17 10:46:40.000000,31100.45
SL000287,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-13 18:00:00,2024-03-15 14:13:20.000000,17097.5
SL000288,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-13 18:00:00,2024-03-15 16:06:40.000000,21892.25
SL000289,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-13 18:00:00,2024-03-16 02:46:40.000000,30962.0
SL000290,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-13 18:00:00,2024-03-15 20:06:40.000000,22005.0
SL000291,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-14 18:00:00,2024-03-16 18:13:20.000000,17214.65
SL000292,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-14 18:00:00,2024-03-16 10:13:20.000000,17102.0
SL000293,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-14 18:00:00,2024-03-16 11:06:40.000000,21937.25
SL000294,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-15 18:00:00,2024-03-18 10:06:40.000000,21870.75
SL000295,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-15 18:00:00,2024-03-18 02:46:40.000000,30930.0
SL000296,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-15 18:00:00,2024-03-18 13:06:40.000000,21911.0
SL000297,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-16 18:00:00,2024-03-20 11:46:40.000000,30830.0
SL000298,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-16 18:00:00,2024-03-20 01:06:40.000000,22047.0
SL000299,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-16 18:00:00,2024-03-19 05:46:40.000000,30983.75
SL000300,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-16 18:00:00,2024-03-19 14:06:40.000000,22260.0
SL000301,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-17 18:00:00,2024-03-20 11:13:20.000000,17088.5
SL000302,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-17 18:00:00,2024-03-20 05:46:40.000000,30876.05
SL000303,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-17 18:00:00,2024-03-19 20:06:40.000000,21858.95
SL000304,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-17 18:00:00,2024-03-21 09:46:40.000000,30914.0
SL000305,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-18 18:00:00,2024-03-20 22:13:20.000000,17451.75
SL000306,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-18 18:00:00,2024-03-21 02:46:40.000000,30989.75
SL000307,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-18 18:00:00,2024-03-20 03:13:20.000000,17152.0
SL000308,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-18 18:00:00,2024-03-21 03:06:40.000000,21967.25
SL000309,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-18 18:00:00,2024-03-22 05:46:40.000000,30824.0
SL000310,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-19 18:00:00,2024-03-21 04:13:20.000000,17405.5
SL000311,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-19 18:00:00,2024-03-21 12:06:40.000000,22006.5
SL000312,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-19 18:00:00,2024-03-23 06:46:40.000000,30912.5
SL000313,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-19 18:00:00,2024-03-21 14:06:40.000000,21856.25
SL000314,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-20 18:00:00,2024-03-22 11:13:20.000000,17010.0
SL000315,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-20 18:00:00,2024-03-23 07:46:40.000000,31023.25
SL000316,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-20 18:00:00,2024-03-22 13:06:40.000000,21956.25
SL000317,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-20 18:00:00,2024-03-23 20:06:40.000000,22256.75
SL000318,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-21 18:00:00,2024-03-23 17:13:20.000000,17378.15
SL000319,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-21 18:00:00,2024-03-24 00:46:40.000000,30878.0
SL000320,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-21 18:00:00,2024-03-23 15:06:40.000000,22090.0
SL000321,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-21 18:00:00,2024-03-24 18:46:40.000000,31102.0
SL000322,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-21 18:00:00,2024-03-24 12:06:40.000000,21999.0
SL000323,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-22 18:00:00,2024-03-26 17:46:40.000000,30806.0
SL000324,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-22 18:00:00,2024-03-24 07:06:40.000000,21854.0
SL000325,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-22 18:00:00,2024-03-25 09:46:40.000000,30866.0
SL000326,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-22 18:00:00,2024-03-25 16:06:40.000000,21866.0
SL000327,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-23 18:00:00,2024-03-27 10:46:40.000000,30983.0
SL000328,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-23 18:00:00,2024-03-26 15:13:20.000000,17100.0
SL000329,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-23 18:00:00,2024-03-25 12:06:40.000000,22178.0
SL000330,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-23 18:00:00,2024-03-26 01:06:40.000000,21931.0
SL000331,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-24 18:00:00,2024-03-26 03:13:20.000000,17121.8
SL000332,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-24 18:00:00,2024-03-27 06:46:40.000000,30811.25
SL000333,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-24 18:00:00,2024-03-26 06:13:20.000000,17352.0
SL000334,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-24 18:00:00,2024-03-28 09:46:40.000000,30984.0
SL000335,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-24 18:00:00,2024-03-27 12:06:40.000000,22156.75
SL000336,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-25 18:00:00,2024-03-28 14:13:20.000000,17080.55
SL000337,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-25 18:00:00,2024-03-28 18:46:40.000000,30830.0
SL000338,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-25 18:00:00,2024-03-27 18:13:20.000000,17052.5
SL000339,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-25 18:00:00,2024-03-27 15:06:40.000000,21831.0
SL000340,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-25 18:00:00,2024-03-28 14:06:40.000000,21976.5
SL000341,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-26 18:00:00,2024-03-29 03:46:40.000000,30833.25
SL000342,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-26 18:00:00,2024-03-29 12:13:20.000000,17043.8
SL000343,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-26 18:00:00,2024-03-28 20:06:40.000000,21895.25
SL000344,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-27 18:00:00,2024-03-30 01:13:20.000000,17042.6
SL000345,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-27 18:00:00,2024-03-31 05:46:40.000000,30992.5
SL000346,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-27 18:00:00,2024-03-30 15:06:40.000000,21849.5
SL000347,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-28 18:00:00,2024-03-30 21:13:20.000000,17028.0
SL000348,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-28 18:00:00,2024-04-01 06:46:40.000000,30968.25
SL000349,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-28 18:00:00,2024-03-31 07:06:40.000000,21856.75
SL000350,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-28 18:00:00,2024-03-31 17:46:40.000000,30921.5
SL000351,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-28 18:00:00,2024-03-31 10:06:40.000000,21877.0
SL000352,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-29 18:00:00,2024-03-31 10:13:20.000000,17209.1
SL000353,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-29 18:00:00,2024-04-02 13:46:40.000000,31071.5
SL000354,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-29 18:00:00,2024-03-31 11:06:40.000000,22298.25
SL000355,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-29 18:00:00,2024-04-01 14:46:40.000000,30867.0
SL000356,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-29 18:00:00,2024-04-01 18:06:40.000000,21921.5
SL000357,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-30 18:00:00,2024-04-01 03:13:20.000000,17015.0
SL000358,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-30 18:00:00,2024-04-02 01:46:40.000000,30805.0
SL000359,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-03-30 18:00:00,2024-04-02 14:13:20.000000,17196.75
SL000360,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-30 18:00:00,2024-04-02 14:06:40.000000,21874.25
SL000361,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-30 18:00:00,2024-04-02 18:46:40.000000,30948.5
SL000362,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-03-30 18:00:00,2024-04-02 22:06:40.000000,21967.5
SL000363,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-03-31 18:00:00,2024-04-02 05:13:20.000000,17242.25
SL000364,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-03-31 18:00:00,2024-04-04 17:46:40.000000,31431.5
SL000365,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-03-31 18:00:00,2024-04-03 07:06:40.000000,22072.25
SL000366,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-03-31 18:00:00,2024-04-03 06:46:40.000000,30836.5
SL000367,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-01 18:00:00,2024-04-04 10:13:20.000000,17261.0
SL000368,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-01 18:00:00,2024-04-04 17:46:40.000000,30861.8
SL000369,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-04-01 18:00:00,2024-04-03 08:13:20.000000,17071.25
SL000370,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-01 18:00:00,2024-04-03 22:06:40.000000,21928.75
SL000371,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-04-01 18:00:00,2024-04-05 00:06:40.000000,21910.0
SL000372,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-02 18:00:00,2024-04-04 07:13:20.000000,17365.5
SL000373,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-02 18:00:00,2024-04-05 06:46:40.000000,30994.4
SL000374,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-02 18:00:00,2024-04-05 05:06:40.000000,21914.75
SL000375,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-02 18:00:00,2024-04-05 17:46:40.000000,31036.0
SL000376,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-03 18:00:00,2024-04-05 01:13:20.000000,17339.15
SL000377,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-03 18:00:00,2024-04-06 03:46:40.000000,31026.0
SL000378,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-04-03 18:00:00,2024-04-05 13:13:20.000000,17095.25
SL000379,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-03 18:00:00,2024-04-06 04:46:40.000000,30910.0
SL000380,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-04-03 18:00:00,2024-04-06 04:06:40.000000,22051.5
SL000381,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-04 18:00:00,2024-04-06 11:13:20.000000,17081.9
SL000382,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-04 18:00:00,2024-04-07 20:46:40.000000,31206.5
SL000383,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-04 18:00:00,2024-04-06 10:06:40.000000,21903.0
SL000384,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-05 18:00:00,2024-04-08 00:13:20.000000,17139.2
SL000385,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-05 18:00:00,2024-04-09 13:46:40.000000,31218.2
SL000386,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-05 18:00:00,2024-04-09 01:06:40.000000,22031.0
SL000387,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-05 18:00:00,2024-04-09 02:46:40.000000,30977.75
SL000388,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-06 18:00:00,2024-04-10 17:46:40.000000,31249.55
SL000389,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-06 18:00:00,2024-04-08 18:06:40.000000,21863.5
SL000390,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-06 18:00:00,2024-04-09 23:46:40.000000,31097.5
SL000391,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-07 18:00:00,2024-04-09 02:13:20.000000,17066.25
SL000392,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-08 18:00:00,2024-04-11 00:13:20.000000,17022.5
SL000393,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-08 18:00:00,2024-04-12 10:46:40.000000,30824.75
SL000394,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-08 18:00:00,2024-04-10 23:06:40.000000,21984.0
SL000395,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-08 18:00:00,2024-04-11 21:46:40.000000,31211.75
SL000396,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-04-08 18:00:00,2024-04-11 04:06:40.000000,22129.0
SL000397,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-09 18:00:00,2024-04-11 08:13:20.000000,17362.25
SL000398,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-04-09 18:00:00,2024-04-11 18:13:20.000000,17029.0
SL000399,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-09 18:00:00,2024-04-11 18:06:40.000000,21900.0
SL000400,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-10 18:00:00,2024-04-13 15:13:20.000000,17105.0
SL000401,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-10 18:00:00,2024-04-14 06:46:40.000000,31175.75
SL000402,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-10 18:00:00,2024-04-13 02:06:40.000000,21874.25
SL000403,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-10 18:00:00,2024-04-13 03:46:40.000000,31002.5
SL000404,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-11 18:00:00,2024-04-12 22:13:20.000000,17034.0
SL000405,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-11 18:00:00,2024-04-14 07:46:40.000000,31020.5
SL000406,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-04-11 18:00:00,2024-04-14 14:13:20.000000,17127.5
SL000407,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-11 18:00:00,2024-04-14 06:06:40.000000,22112.25
SL000408,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-04-11 18:00:00,2024-04-14 17:46:40.000000,31072.0
SL000409,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-04-11 18:00:00,2024-04-14 14:06:40.000000,21990.0
SL000410,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-12 18:00:00,2024-04-14 02:13:20.000000,17010.5
SL000411,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-04-12 18:00:00,2024-04-16 04:46:40.000000,31255.0
SL000412,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-04-12 18:00:00,2024-04-15 20:06:40.000000,22015.25
SL000413,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-04-13 18:00:00,2024-04-16 08:13:20.000000,17162.0
